//0																					
//Oxygen,  1.01
//Nitrate, 1, 1, 0, -1.7
//Nitrate, 48, 1, 0.6, -1.5
//Nitrate, 134, 1, 0.5, -.5
//Nitrate, 202, 1, -1, 0
//Nitrate, 240, 1, 0, .5
//Nitrate, 274, 1, 0, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401		    76.51	0	 25.4775	0	35.2038	0	23.357	0	212.40	0	101.55	0	0.42	0
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401		    71.63	0	 25.7014	0	35.2025	0	23.285	0	210.08	0	100.82	0	0.28	0
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401		    66.46	0	 25.7083	0	35.2037	0	23.283	0	209.17	0	100.39	0	0.51	0
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401		    61.69	0	 25.7129	0	35.2040	0	23.282	0	208.87	0	100.26	0	0.38	0
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401		    56.70	0	 25.7145	0	35.2039	0	23.282	0	208.67	0	100.16	0	0.31	0
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401		    51.46	0	 25.7142	0	35.2033	0	23.281	0	208.67	0	100.16	0	0.25	0
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401		    46.66	0	 25.7242	0	35.2045	0	23.279	0	208.87	0	100.28	0	0.19	0
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401		    41.87	0	 25.7297	0	35.2064	0	23.279	0	208.97	0	100.34	0	0.46	0
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401		    36.55	0	 25.7398	0	35.2071	0	23.276	0	209.07	0	100.40	0	0.43	0
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401		    31.74	0	 25.7332	0	35.2070	0	23.278	0	209.47	0	100.58	0	0.50	0
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401		    26.76	0	 25.7389	0	35.2076	0	23.277	0	209.68	0	100.69	0	0.33	0
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401		    21.38	0	 25.7410	0	35.2085	0	23.277	0	209.88	0	100.79	0	0.29	0
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401		    16.84	0	 25.7364	0	35.2078	0	23.278	0	210.18	0	100.93	0	0.44	0
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401		    11.83	0	 25.7384	0	35.2088	0	23.278	0	210.28	0	100.98	0	0.41	0
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401		     7.53	0	 25.7273	0	35.2086	0	23.282	0	210.38	0	101.01	0	0.66	0
6401Hawaii	 74	C	09/19/2010	10:35	200.531	 23.401																	
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   998.96	0	  4.1677	0	34.4470	0	27.278	0	42.62	0	13.18	0	42.33	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   950.84	0	  4.2541	0	34.4346	0	27.258	0	41.11	0	12.73	0	42.18	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   901.41	0	  4.3540	0	34.4202	0	27.235	0	39.59	0	12.29	0	42.49	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   849.72	0	  4.5140	0	34.3969	0	27.197	0	37.98	0	11.83	0	42.00	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   801.16	0	  4.7694	0	34.3539	0	27.132	0	35.55	0	11.14	0	41.53	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   751.11	0	  4.9612	0	34.3118	0	27.075	0	35.75	0	11.26	0	41.56	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   701.25	0	  5.2329	0	34.2647	0	27.003	0	36.97	0	11.71	0	40.55	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   651.18	0	  5.4494	0	34.1846	0	26.91	0	40.10	0	12.76	0	39.96	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   601.36	0	  5.7251	0	34.1278	0	26.828	0	50.30	0	16.11	0	38.15	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   551.62	0	  6.2594	0	34.0425	0	26.688	0	73.93	0	23.96	0	34.86	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   501.16	0	  7.5403	0	34.0384	0	26.506	0	111.00	0	37.05	0	28.59	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   451.23	0	  8.7797	0	34.0669	0	26.341	0	141.50	0	48.59	0	23.17	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   401.03	0	 10.3740	0	34.1434	0	26.142	0	175.84	0	62.57	0	16.88	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   381.55	0	 11.0029	0	34.1892	0	26.07	0	188.26	0	67.93	0	14.79	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   361.60	0	 11.4980	0	34.2021	0	25.991	0	192.00	0	70.02	0	13.86	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   349.12	0	 11.9696	0	34.2281	0	25.925	0	190.08	0	70.03	0	12.89	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   340.95	0	 12.0118	0	34.2319	0	25.921	0	190.28	0	70.16	0	12.73	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   331.61	0	 12.4578	0	34.2742	0	25.871	0	191.90	0	71.44	0	11.89	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   321.33	0	 12.8856	0	34.2965	0	25.807	0	193.01	0	72.51	0	11.36	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   311.16	0	 13.3542	0	34.3233	0	25.736	0	189.98	0	72.08	0	10.27	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   301.50	0	 13.9526	0	34.3704	0	25.654	0	185.84	0	71.40	0	9.11	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   291.34	0	 14.5883	0	34.4405	0	25.58	0	187.86	0	73.14	0	7.69	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   281.39	0	 14.9983	0	34.4710	0	25.518	0	189.48	0	74.40	0	7.45	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   270.17	0	 15.4584	0	34.5257	0	25.464	0	185.84	0	73.67	0	7.33	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   261.24	0	 15.9032	0	34.5837	0	25.414	0	184.43	0	73.78	0	6.55	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   250.96	0	 16.6432	0	34.6906	0	25.336	0	185.74	0	75.44	0	5.13	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   241.34	0	 17.1698	0	34.7692	0	25.279	0	188.97	0	77.57	0	4.35	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   231.48	0	 17.6138	0	34.8312	0	25.226	0	189.98	0	78.68	0	3.95	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   221.38	0	 17.8335	0	34.8835	0	25.217	0	191.80	0	79.80	0	3.61	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   211.71	0	 18.3875	0	34.9840	0	25.167	0	194.43	0	81.79	0	3.22	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   201.55	0	 18.8852	0	35.0684	0	25.114	0	197.15	0	83.76	0	2.32	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   190.84	0	 19.1819	0	35.1144	0	25.078	0	198.26	0	84.73	0	2.43	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   181.62	0	 19.5078	0	35.1603	0	25.033	0	197.56	0	84.96	0	2.16	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   171.57	0	 19.9121	0	35.2070	0	24.968	0	196.65	0	85.23	0	1.99	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   160.97	0	 20.4957	0	35.2863	0	24.881	0	196.45	0	86.09	0	1.39	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   150.68	0	 20.6898	0	35.3165	0	24.855	0	198.16	0	87.17	0	1.05	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   140.82	0	 21.0393	0	35.3255	0	24.768	0	201.19	0	89.07	0	0.98	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   131.00	0	 21.4018	0	35.3457	0	24.685	0	202.00	0	90.02	0	0.50	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   121.40	0	 22.1364	0	35.3246	0	24.462	0	203.11	0	91.71	0	0.37	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   111.53	0	 22.4754	0	35.2763	0	24.324	0	204.83	0	93.01	0	0.48	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		   101.67	0	 22.9131	0	35.2649	0	24.187	0	207.05	0	94.74	0	0.14	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    96.86	0	 23.1489	0	35.2404	0	24.097	0	210.18	0	96.56	0	0.16	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    91.61	0	 23.3377	0	35.2297	0	24.033	0	212.00	0	97.71	0	0.22	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    86.61	0	 23.4005	0	35.2269	0	24.012	0	211.90	0	97.77	0	0.18	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    81.53	0	 23.5736	0	35.2162	0	23.951	0	212.40	0	98.29	0	0.48	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    76.46	0	 24.1438	0	35.2111	0	23.776	0	214.52	0	100.26	0	0.30	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    71.67	0	 24.2635	0	35.2106	0	23.739	0	218.16	0	102.17	0	0.45	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    66.92	0	 24.5888	0	35.1699	0	23.604	0	218.06	0	102.67	0	0.56	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    61.99	0	 25.3322	0	35.2092	0	23.407	0	215.03	0	102.56	0	0.41	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    56.85	0	 25.7365	0	35.2184	0	23.287	0	210.59	0	101.13	0	0.57	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    51.56	0	 25.7855	0	35.2213	0	23.274	0	209.88	0	100.88	0	0.46	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    46.73	0	 25.8203	0	35.2226	0	23.264	0	209.47	0	100.74	0	0.45	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    41.19	0	 25.8493	0	35.2218	0	23.254	0	209.58	0	100.84	0	0.37	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    36.29	0	 25.8899	0	35.2191	0	23.239	0	209.68	0	100.95	0	0.60	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    31.75	0	 26.0892	0	35.1968	0	23.156	0	209.27	0	101.08	0	0.90	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    26.52	0	 26.2627	0	35.1930	0	23.096	0	207.66	0	100.59	0	0.42	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    21.78	0	 26.2779	0	35.1929	0	23.091	0	207.35	0	100.47	0	0.40	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    16.63	0	 26.2821	0	35.1931	0	23.09	0	207.45	0	100.53	0	0.57	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		    11.51	0	 26.2762	0	35.1923	0	23.091	0	207.66	0	100.62	0	0.69	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501		     7.73	0	 26.2706	0	35.1924	0	23.093	0	207.76	0	100.66	0	0.65	0
6401Hawaii	 75	C	09/24/2010	15:17	200.359	 23.501																	
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   999.29	0	  4.1073	0	34.4546	0	27.291	0	43.53	0	13.44	0	42.27	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   951.71	0	  4.2051	0	34.4417	0	27.269	0	41.81	0	12.94	0	42.34	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   901.74	0	  4.3492	0	34.4210	0	27.236	0	39.90	0	12.38	0	42.21	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   851.59	0	  4.5269	0	34.3957	0	27.195	0	37.67	0	11.74	0	42.18	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   801.19	0	  4.7372	0	34.3570	0	27.138	0	36.16	0	11.33	0	41.74	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   751.38	0	  4.9811	0	34.3106	0	27.071	0	35.55	0	11.20	0	41.26	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   700.89	0	  5.1648	0	34.2759	0	27.02	0	36.97	0	11.69	0	40.79	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   650.30	0	  5.6827	0	34.1979	0	26.891	0	45.65	0	14.61	0	38.59	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   600.80	0	  5.9151	0	34.1082	0	26.787	0	57.67	0	18.55	0	37.27	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   551.78	0	  6.3269	0	34.0376	0	26.675	0	80.09	0	26.00	0	34.54	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   500.81	0	  7.8047	0	34.0905	0	26.51	0	101.30	0	34.03	0	28.56	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   451.64	0	  8.6412	0	34.1008	0	26.391	0	122.11	0	41.81	0	25.63	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   401.70	0	  9.8034	0	34.1029	0	26.205	0	152.61	0	53.62	0	19.77	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   381.47	0	 10.6234	0	34.1221	0	26.081	0	161.10	0	57.63	0	17.81	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   361.67	0	 11.4619	0	34.1653	0	25.967	0	170.69	0	62.18	0	14.48	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   351.06	0	 11.7751	0	34.1806	0	25.922	0	177.96	0	65.27	0	13.66	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   340.84	0	 12.2076	0	34.1960	0	25.853	0	180.89	0	66.96	0	12.79	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   330.88	0	 12.6399	0	34.2323	0	25.801	0	183.11	0	68.42	0	11.59	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   321.34	0	 12.9037	0	34.2498	0	25.764	0	184.93	0	69.48	0	11.22	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   311.63	0	 13.6290	0	34.3014	0	25.662	0	182.00	0	69.44	0	9.99	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   301.68	0	 14.0443	0	34.3591	0	25.626	0	184.22	0	70.91	0	8.77	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   291.66	0	 14.8585	0	34.4443	0	25.526	0	184.93	0	72.40	0	7.90	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   280.80	0	 15.4209	0	34.5237	0	25.471	0	183.82	0	72.81	0	6.36	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   271.17	0	 16.3585	0	34.6544	0	25.371	0	186.85	0	75.45	0	5.23	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   261.20	0	 16.8107	0	34.7194	0	25.321	0	187.46	0	76.40	0	4.68	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   250.94	0	 17.3413	0	34.8132	0	25.276	0	189.88	0	78.22	0	4.08	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   241.42	0	 17.6409	0	34.8624	0	25.246	0	193.21	0	80.08	0	3.63	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   231.11	0	 18.2139	0	34.9649	0	25.193	0	195.33	0	81.90	0	3.00	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   221.58	0	 18.5754	0	35.0206	0	25.151	0	197.56	0	83.42	0	2.82	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   211.61	0	 19.1202	0	35.1122	0	25.092	0	198.06	0	84.54	0	2.39	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   199.24	0	 19.9039	0	35.2351	0	24.994	0	198.16	0	85.88	0	1.82	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   190.82	0	 20.2613	0	35.2799	0	24.938	0	198.36	0	86.56	0	1.48	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   181.21	0	 20.6425	0	35.3277	0	24.877	0	199.17	0	87.54	0	0.76	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   171.36	0	 20.8109	0	35.3386	0	24.841	0	200.79	0	88.53	0	1.01	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   161.36	0	 21.2749	0	35.3894	0	24.758	0	201.29	0	89.53	0	0.39	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   151.51	0	 21.3950	0	35.3256	0	24.67	0	204.53	0	91.13	0	0.95	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   141.42	0	 21.6639	0	35.2712	0	24.549	0	199.98	0	89.51	0	0.85	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   131.42	0	 22.2265	0	35.2693	0	24.389	0	200.18	0	90.50	0	0.41	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   121.12	0	 22.6003	0	35.2272	0	24.246	0	202.91	0	92.32	0	0.31	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   111.63	0	 23.2563	0	35.1737	0	24.009	0	205.43	0	94.52	0	0.39	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		   101.24	0	 23.7718	0	35.2226	0	23.898	0	209.47	0	97.28	0	0.24	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    96.79	0	 23.9456	0	35.2223	0	23.845	0	210.18	0	97.90	0	0.20	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    91.86	0	 24.2219	0	35.2158	0	23.756	0	212.00	0	99.21	0	0.40	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    86.55	0	 24.9907	0	35.2007	0	23.507	0	215.53	0	102.20	0	0.32	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    81.59	0	 25.1211	0	35.2128	0	23.476	0	215.33	0	102.33	0	0.54	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    76.67	0	 25.5054	0	35.2159	0	23.358	0	213.11	0	101.94	0	0.35	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    71.64	0	 25.6180	0	35.2188	0	23.325	0	212.00	0	101.61	0	0.38	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    66.41	0	 25.7437	0	35.2199	0	23.286	0	211.19	0	101.43	0	0.41	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    61.43	0	 25.8109	0	35.2197	0	23.264	0	210.48	0	101.21	0	0.73	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    56.64	0	 25.8687	0	35.2159	0	23.243	0	210.48	0	101.31	0	0.59	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    51.51	0	 25.9229	0	35.2147	0	23.224	0	210.28	0	101.30	0	0.55	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    46.63	0	 26.1335	0	35.2166	0	23.158	0	209.37	0	101.22	0	0.60	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    41.79	0	 26.3042	0	35.2189	0	23.105	0	208.26	0	100.97	0	0.63	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    36.77	0	 26.4440	0	35.2165	0	23.058	0	207.76	0	100.96	0	0.44	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    31.49	0	 26.5008	0	35.2199	0	23.042	0	207.15	0	100.76	0	0.44	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    26.84	0	 26.5328	0	35.2190	0	23.031	0	206.95	0	100.72	0	0.39	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    21.81	0	 26.5405	0	35.2197	0	23.029	0	206.85	0	100.68	0	0.56	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    16.64	0	 26.5541	0	35.2192	0	23.024	0	206.95	0	100.76	0	0.33	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		    11.56	0	 26.5589	0	35.2193	0	23.023	0	207.25	0	100.91	0	0.43	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436		     7.66	0	 26.5702	0	35.2193	0	23.019	0	207.25	0	100.93	0	0.40	0
6401Hawaii	 76	C	09/29/2010	20:12	200.48	 23.436																	
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   998.78	0	  4.1430	0	34.4503	0	27.283	0	42.72	0	13.20	0	42.23	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   951.19	0	  4.2266	0	34.4382	0	27.264	0	41.51	0	12.85	0	42.11	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   901.73	0	  4.3352	0	34.4230	0	27.239	0	39.79	0	12.35	0	42.34	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   850.85	0	  4.5280	0	34.3945	0	27.194	0	37.77	0	11.78	0	42.01	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   801.47	0	  4.7094	0	34.3637	0	27.147	0	35.96	0	11.26	0	42.07	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   749.81	0	  4.9439	0	34.3164	0	27.08	0	35.75	0	11.25	0	41.48	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   701.18	0	  5.1927	0	34.2527	0	26.998	0	35.45	0	11.22	0	40.66	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   650.97	0	  5.5768	0	34.1737	0	26.885	0	43.73	0	13.96	0	38.95	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   600.95	0	  5.9801	0	34.0754	0	26.752	0	60.10	0	19.35	0	36.56	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   551.38	0	  6.7679	0	34.0650	0	26.637	0	83.83	0	27.50	0	32.83	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   500.81	0	  8.0051	0	34.0437	0	26.441	0	123.02	0	41.50	0	26.49	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   449.38	0	  9.4044	0	34.0894	0	26.26	0	154.93	0	53.95	0	20.55	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   401.27	0	 10.6539	0	34.1540	0	26.102	0	179.98	0	64.44	0	16.23	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   381.61	0	 11.2378	0	34.1874	0	26.026	0	184.02	0	66.73	0	14.90	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   361.77	0	 11.8387	0	34.2195	0	25.943	0	187.46	0	68.86	0	13.19	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   351.56	0	 12.0839	0	34.2368	0	25.911	0	189.27	0	69.90	0	12.65	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   341.52	0	 12.3753	0	34.2561	0	25.872	0	189.98	0	70.60	0	12.04	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   331.19	0	 12.7737	0	34.2834	0	25.818	0	189.88	0	71.16	0	11.30	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   320.98	0	 13.2733	0	34.3247	0	25.754	0	189.38	0	71.73	0	10.50	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   311.19	0	 13.5965	0	34.3504	0	25.71	0	189.07	0	72.11	0	10.17	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   301.59	0	 13.9858	0	34.3721	0	25.649	0	188.37	0	72.42	0	9.06	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   291.21	0	 14.5226	0	34.4074	0	25.566	0	186.65	0	72.56	0	8.02	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   281.07	0	 15.5527	0	34.5210	0	25.439	0	182.81	0	72.60	0	6.98	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   269.26	0	 16.4076	0	34.6477	0	25.354	0	183.01	0	73.97	0	5.54	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   261.55	0	 17.0660	0	34.7583	0	25.294	0	185.74	0	76.09	0	4.25	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   251.56	0	 17.2979	0	34.7961	0	25.272	0	189.58	0	78.03	0	4.25	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   241.76	0	 18.0429	0	34.9295	0	25.205	0	192.51	0	80.43	0	3.12	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   231.43	0	 18.2806	0	34.9709	0	25.182	0	196.04	0	82.30	0	2.95	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   221.44	0	 18.7853	0	35.0489	0	25.123	0	197.05	0	83.55	0	2.57	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   211.00	0	 19.2310	0	35.1197	0	25.07	0	197.05	0	84.29	0	2.36	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   201.52	0	 19.6415	0	35.1930	0	25.027	0	197.76	0	85.27	0	1.79	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   191.21	0	 19.9880	0	35.2457	0	24.981	0	198.57	0	86.20	0	1.77	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   181.54	0	 20.3674	0	35.2854	0	24.915	0	198.87	0	86.95	0	1.25	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   170.91	0	 20.7136	0	35.3057	0	24.839	0	199.07	0	87.60	0	1.07	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   161.54	0	 20.9965	0	35.2773	0	24.738	0	199.58	0	88.26	0	1.40	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   151.38	0	 21.5600	0	35.2898	0	24.594	0	198.16	0	88.54	0	0.68	0
6401Hawaii	 77	C	10/04/2010	23:54	200.505	 23.603		   141.71	0	 21.8882	0	35.2837	0	24.497	0	200.38	0	90.05	0	0.80	0
