//0																					
//Oxygen,  1.10
//Nitrate, 1, 1, 0, 0
//Nitrate, 58, 1, -1, 0
//Nitrate, 137, 1, -2, 0
//Nitrate, 147, 1, 0.6, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth [m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		81.14	0	22.0504	0	35.369	0	24.524	0	234.52	0	105.75	0	0.45	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		76.42	0	22.2288	0	35.3631	0	24.468	0	235.40	0	106.48	0	0.06	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		70.88	0	22.3971	0	35.3554	0	24.414	0	236.17	0	107.14	0	-0.12	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		66.42	0	22.4693	0	35.3511	0	24.39	0	236.83	0	107.58	0	0.33	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		60.94	0	22.5693	0	35.3434	0	24.354	0	237.60	0	108.11	0	0.30	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		55.94	0	22.7139	0	35.3304	0	24.301	0	237.60	0	108.38	0	0.11	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		51.42	0	22.8838	0	35.326	0	24.248	0	237.49	0	108.65	0	0.23	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		46.63	0	23.3784	0	35.2773	0	24.062	0	235.62	0	108.71	0	-0.01	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		41.67	0	23.5576	0	35.2652	0	23.998	0	233.86	0	108.22	0	0.23	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		36.9	0	23.9772	0	35.2574	0	23.866	0	231.22	0	107.78	0	-0.24	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		31.73	0	24.749	0	35.3274	0	23.691	0	226.49	0	107.03	0	0.09	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		25.65	0	24.7983	0	35.3218	0	23.67	0	219.89	0	103.99	0	0.28	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		21.39	0	24.7997	0	35.3168	0	23.666	0	219.45	0	103.78	0	0.74	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		16.17	0	24.8021	0	35.3125	0	23.661	0	219.45	0	103.78	0	0.45	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		11.27	0	24.8216	0	35.3066	0	23.65	0	219.67	0	103.92	0	0.50	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049		7.69	0	24.8398	0	35.3053	0	23.643	0	220.00	0	104.11	0	0.29	0
5145Hawaii	120	C	8/3/2009	21:21	210.048	23.049															
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		998.32	0	3.9126	0	34.4801	0	27.333	0	43.89	0	13.49	0	42.47	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		951.24	0	4.0875	0	34.466	0	27.302	0	42.02	0	12.97	0	42.81	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		900.77	0	4.2596	0	34.4433	0	27.265	0	38.94	0	12.06	0	41.94	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		851.54	0	4.3728	0	34.4153	0	27.229	0	35.31	0	10.97	0	42.23	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		801.29	0	4.4713	0	34.3707	0	27.181	0	30.14	0	9.38	0	42.44	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		751.11	0	4.5714	0	34.3068	0	27.117	0	26.62	0	8.30	0	42.22	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		701.61	0	4.6943	0	34.2425	0	27.049	0	27.39	0	8.56	0	41.92	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		651.18	0	4.9261	0	34.1652	0	26.958	0	34.87	0	10.96	0	41.20	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		600.68	0	5.4807	0	34.0797	0	26.82	0	59.84	0	19.04	0	37.61	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		551.53	0	6.0856	0	34.0649	0	26.729	0	77.88	0	25.14	0	34.90	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		501.38	0	6.8451	0	34.0364	0	26.603	0	102.41	0	33.64	0	31.67	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		450.93	0	8.0798	0	34.0525	0	26.437	0	135.96	0	45.95	0	25.47	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		401.62	0	9.1677	0	34.0748	0	26.286	0	165.44	0	57.30	0	20.68	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		380.89	0	9.5732	0	34.0809	0	26.225	0	177.65	0	62.09	0	19.17	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		361.66	0	10.0023	0	34.0867	0	26.158	0	189.53	0	66.87	0	16.63	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		351.6	0	10.4385	0	34.0925	0	26.088	0	198.22	0	70.61	0	15.34	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		341.38	0	10.8652	0	34.0985	0	26.018	0	201.19	0	72.33	0	13.97	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		330.2	0	11.1707	0	34.1163	0	25.979	0	202.07	0	73.14	0	13.99	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		320.66	0	11.5125	0	34.1267	0	25.925	0	200.86	0	73.24	0	12.96	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		311.24	0	12.014	0	34.14	0	25.843	0	197.12	0	72.65	0	12.07	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		300.38	0	12.4251	0	34.1687	0	25.789	0	196.13	0	72.92	0	11.37	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		290.93	0	12.6813	0	34.1852	0	25.753	0	195.80	0	73.20	0	11.27	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		281.43	0	13.2388	0	34.228	0	25.679	0	194.37	0	73.53	0	9.23	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		271.07	0	13.8315	0	34.2874	0	25.609	0	200.42	0	76.77	0	8.24	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		261.19	0	14.5202	0	34.3642	0	25.53	0	200.75	0	78.02	0	6.94	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		251.46	0	15.2505	0	34.449	0	25.445	0	196.90	0	77.69	0	6.84	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		241.48	0	15.9586	0	34.5519	0	25.375	0	194.59	0	77.91	0	6.06	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		231.2	0	16.686	0	34.6445	0	25.287	0	193.71	0	78.72	0	4.98	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		221.64	0	17.1436	0	34.7112	0	25.236	0	194.15	0	79.63	0	4.63	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		211.12	0	17.83	0	34.817	0	25.162	0	195.58	0	81.33	0	3.94	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		200.95	0	18.8701	0	35.0372	0	25.091	0	197.67	0	83.94	0	2.30	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		191.1	0	19.1378	0	35.1062	0	25.082	0	207.02	0	88.39	0	1.89	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		180.93	0	19.5243	0	35.1973	0	25.061	0	211.20	0	90.87	0	1.41	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		171.59	0	19.9231	0	35.2792	0	25.027	0	215.27	0	93.36	0	0.80	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		161.23	0	20.2034	0	35.3253	0	24.992	0	222.31	0	96.93	0	0.49	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		151.38	0	20.3908	0	35.3485	0	24.962	0	224.62	0	98.29	0	0.04	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		141.43	0	20.7469	0	35.3716	0	24.886	0	224.95	0	99.09	0	0.12	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		131.55	0	21.0765	0	35.361	0	24.788	0	228.58	0	101.28	0	0.09	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		121.62	0	21.1696	0	35.3422	0	24.746	0	226.38	0	100.47	0	-0.02	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		111.51	0	21.3763	0	35.3176	0	24.668	0	222.53	0	99.11	0	0.25	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		101.44	0	21.8586	0	35.3653	0	24.575	0	227.48	0	102.23	0	0.35	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		96.72	0	22.1814	0	35.3679	0	24.486	0	229.13	0	103.56	0	0.27	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		91.75	0	22.3953	0	35.3803	0	24.436	0	231.99	0	105.26	0	0.23	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		86.71	0	22.6869	0	35.3745	0	24.347	0	235.62	0	107.46	0	-0.03	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		81.46	0	23.0757	0	35.3978	0	24.254	0	235.84	0	108.31	0	0.12	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		76.44	0	23.6933	0	35.4248	0	24.095	0	232.98	0	108.17	0	-0.83	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		71.64	0	24.3406	0	35.4068	0	23.884	0	228.47	0	107.26	0	-0.09	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		66.4	0	24.837	0	35.3855	0	23.713	0	220.22	0	104.25	0	0.00	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		61.58	0	24.8478	0	35.3854	0	23.71	0	219.23	0	103.81	0	0.38	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		56.25	0	24.8559	0	35.3863	0	23.708	0	218.46	0	103.46	0	0.54	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		51.2	0	24.8582	0	35.3848	0	23.706	0	218.46	0	103.46	0	0.13	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		46.77	0	24.8574	0	35.384	0	23.706	0	218.46	0	103.46	0	0.62	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		41.64	0	24.8601	0	35.384	0	23.705	0	218.57	0	103.51	0	0.60	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		36.54	0	24.8627	0	35.3823	0	23.703	0	218.79	0	103.62	0	-0.04	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		31.51	0	24.8672	0	35.3812	0	23.7	0	219.12	0	103.78	0	0.01	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		26.36	0	24.8732	0	35.3805	0	23.698	0	219.12	0	103.80	0	0.28	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		21.38	0	24.9482	0	35.3516	0	23.65	0	219.34	0	104.02	0	0.29	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		16.79	0	25.0571	0	35.3395	0	23.605	0	219.23	0	104.15	0	0.03	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		11.6	0	25.0985	0	35.3353	0	23.589	0	219.34	0	104.27	0	0.08	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958		7.9	0	25.1161	0	35.3326	0	23.581	0	219.56	0	104.41	0	0.21	0
5145Hawaii	121	C	8/9/2009	1:07	210.118	22.958															
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		997.48	0	3.9381	0	34.4796	0	27.33	0	43.34	0	13.33	0	42.62	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		951.38	0	4.0842	0	34.4666	0	27.303	0	42.24	0	13.03	0	42.47	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		901.65	0	4.2224	0	34.4489	0	27.273	0	39.05	0	12.09	0	42.48	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		851.15	0	4.3419	0	34.4216	0	27.237	0	36.08	0	11.20	0	42.60	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		801.51	0	4.4486	0	34.3801	0	27.191	0	32.01	0	9.96	0	42.65	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		751.37	0	4.5546	0	34.308	0	27.12	0	26.62	0	8.30	0	42.42	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		700.56	0	4.7079	0	34.2401	0	27.046	0	27.28	0	8.53	0	42.54	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		651.04	0	4.9159	0	34.1704	0	26.964	0	34.43	0	10.82	0	41.04	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		600.56	0	5.2595	0	34.1011	0	26.865	0	51.26	0	16.23	0	38.62	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		551.54	0	5.9113	0	34.0609	0	26.749	0	72.38	0	23.27	0	35.70	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		501.15	0	6.6461	0	34.0425	0	26.636	0	95.92	0	31.37	0	32.60	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		449.96	0	7.4522	0	34.0429	0	26.522	0	120.34	0	40.09	0	28.66	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		401.17	0	8.6826	0	34.0678	0	26.357	0	152.90	0	52.39	0	23.38	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		380.88	0	9.23	0	34.0678	0	26.27	0	170.06	0	58.98	0	20.18	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		361.11	0	9.8748	0	34.0805	0	26.174	0	183.15	0	64.44	0	18.18	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		351.28	0	10.137	0	34.0791	0	26.129	0	189.42	0	67.03	0	16.54	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		340.88	0	10.4283	0	34.0872	0	26.086	0	195.69	0	69.69	0	15.48	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		331.03	0	10.695	0	34.0925	0	26.043	0	199.98	0	71.63	0	14.53	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		320.82	0	11.1734	0	34.1213	0	25.982	0	201.85	0	73.06	0	13.69	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		311.42	0	11.5533	0	34.1307	0	25.921	0	199.32	0	72.74	0	13.18	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		300.93	0	12.0583	0	34.1552	0	25.848	0	198.88	0	73.37	0	12.04	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		290.67	0	12.2207	0	34.1615	0	25.822	0	197.12	0	72.97	0	11.50	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		281.26	0	12.4859	0	34.172	0	25.78	0	195.58	0	72.81	0	11.01	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		270.92	0	13.173	0	34.2257	0	25.691	0	197.78	0	74.71	0	9.51	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		260.72	0	14.1298	0	34.325	0	25.579	0	199.21	0	76.79	0	7.52	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		251.26	0	14.7856	0	34.3917	0	25.497	0	197.56	0	77.20	0	6.88	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		241.44	0	15.4965	0	34.4828	0	25.419	0	196.90	0	78.09	0	5.76	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		231.73	0	15.7406	0	34.5256	0	25.401	0	198.66	0	79.19	0	5.41	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		221.1	0	16.5356	0	34.6227	0	25.303	0	197.12	0	79.86	0	5.24	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		211.68	0	17.2943	0	34.6985	0	25.19	0	190.63	0	78.41	0	5.14	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		201.63	0	18.0898	0	34.8273	0	25.107	0	189.20	0	79.07	0	4.28	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		191.39	0	18.7065	0	34.9633	0	25.07	0	196.13	0	83.00	0	3.49	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		180.65	0	19.1232	0	35.0399	0	25.029	0	203.61	0	86.88	0	2.23	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		171.04	0	19.2899	0	35.0485	0	24.994	0	201.30	0	86.16	0	2.66	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		161.16	0	19.8761	0	35.1827	0	24.957	0	202.18	0	87.55	0	1.64	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		151.44	0	20.1993	0	35.2502	0	24.929	0	209.00	0	91.08	0	0.94	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		141.69	0	20.5681	0	35.2995	0	24.873	0	215.38	0	94.52	0	0.58	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		128.99	0	21.0883	0	35.3563	0	24.781	0	224.29	0	99.40	0	0.24	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		120.74	0	21.2903	0	35.3434	0	24.714	0	227.26	0	101.08	0	0.37	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		110.68	0	21.6126	0	35.3469	0	24.628	0	224.40	0	100.39	0	-0.03	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		100.97	0	21.8604	0	35.3524	0	24.563	0	228.03	0	102.47	0	0.36	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		95.86	0	21.953	0	35.3372	0	24.524	0	229.02	0	103.07	0	0.66	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		91.02	0	22.2038	0	35.3515	0	24.466	0	229.90	0	103.94	0	0.26	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		86.58	0	22.3215	0	35.3539	0	24.434	0	231.44	0	104.86	0	0.33	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		81.48	0	22.4955	0	35.339	0	24.372	0	232.76	0	105.77	0	0.57	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		75.97	0	22.8769	0	35.3976	0	24.312	0	233.53	0	106.87	0	0.61	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		71.49	0	23.5205	0	35.4115	0	24.135	0	232.98	0	107.84	0	0.31	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		66.73	0	23.7521	0	35.3974	0	24.054	0	232.76	0	108.16	0	0.05	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		61.92	0	24.3578	0	35.3567	0	23.836	0	227.48	0	106.79	0	0.16	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		56.71	0	24.5611	0	35.3792	0	23.793	0	224.29	0	105.68	0	0.71	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		51.34	0	24.5919	0	35.3851	0	23.789	0	223.08	0	105.17	0	0.47	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		46.72	0	24.7241	0	35.3904	0	23.752	0	222.31	0	105.04	0	0.45	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		41.52	0	24.8795	0	35.3518	0	23.671	0	220.55	0	104.47	0	0.26	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		36.78	0	24.8897	0	35.334	0	23.653	0	219.89	0	104.16	0	0.32	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		31.8	0	24.9449	0	35.3114	0	23.616	0	219.01	0	103.83	0	0.25	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		26.47	0	24.9799	0	35.3071	0	23.602	0	218.79	0	103.78	0	0.41	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		21.65	0	24.9819	0	35.2861	0	23.583	0	219.01	0	103.88	0	0.52	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		16.55	0	24.9954	0	35.2776	0	23.571	0	219.45	0	104.11	0	0.35	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		11.68	0	25.3187	0	35.2494	0	23.446	0	218.79	0	104.35	0	-0.28	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92		7.74	0	25.3468	0	35.245	0	23.433	0	219.12	0	104.55	0	1.06	0
5145Hawaii	122	C	8/14/2009	4:56	210.137	22.92															
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		998.69	0	3.9347	0	34.4814	0	27.332	0	44.11	0	13.56	0	41.93	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		951.23	0	4.0645	0	34.4669	0	27.306	0	41.69	0	12.86	0	42.43	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		900.6	0	4.1944	0	34.4475	0	27.275	0	38.06	0	11.77	0	42.72	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		850.73	0	4.3557	0	34.4167	0	27.232	0	35.86	0	11.13	0	42.59	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		801.29	0	4.462	0	34.3737	0	27.184	0	31.35	0	9.76	0	42.32	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		751.08	0	4.5457	0	34.3137	0	27.125	0	26.73	0	8.33	0	42.39	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		701.21	0	4.6694	0	34.2526	0	27.061	0	26.84	0	8.39	0	42.50	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		651.52	0	4.8844	0	34.1823	0	26.977	0	33.66	0	10.57	0	40.93	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		600.95	0	5.2379	0	34.0998	0	26.866	0	50.93	0	16.12	0	38.79	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		551.61	0	5.7765	0	34.0602	0	26.766	0	71.50	0	22.91	0	36.46	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		501.5	0	6.473	0	34.0331	0	26.651	0	92.29	0	30.06	0	33.19	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		451.2	0	7.7401	0	34.0386	0	26.477	0	130.35	0	43.71	0	26.78	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		401.61	0	8.8057	0	34.0675	0	26.338	0	156.97	0	53.93	0	22.69	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		381.14	0	9.2251	0	34.0704	0	26.273	0	171.82	0	59.59	0	20.38	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		361.77	0	9.7009	0	34.0812	0	26.204	0	181.72	0	63.69	0	18.87	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		351.17	0	10.0178	0	34.0838	0	26.153	0	187.66	0	66.23	0	17.17	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		340.71	0	10.1948	0	34.0841	0	26.123	0	191.62	0	67.89	0	16.43	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		331.41	0	10.5511	0	34.0937	0	26.07	0	197.78	0	70.62	0	15.25	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		321.67	0	10.9528	0	34.1025	0	26.006	0	200.86	0	72.35	0	13.92	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		311.5	0	11.4087	0	34.1249	0	25.943	0	201.85	0	73.43	0	13.11	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		300.76	0	11.6609	0	34.1201	0	25.892	0	202.07	0	73.91	0	13.04	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		290.8	0	12.0153	0	34.1427	0	25.845	0	201.08	0	74.11	0	11.78	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		281.39	0	12.49	0	34.1781	0	25.784	0	199.21	0	74.17	0	10.62	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		271.64	0	13.1711	0	34.2299	0	25.694	0	197.56	0	74.63	0	9.37	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		261.14	0	14.4708	0	34.3672	0	25.543	0	198.22	0	76.96	0	7.29	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		251.24	0	15.2115	0	34.4587	0	25.461	0	197.34	0	77.81	0	6.56	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		239.56	0	16.4741	0	34.6411	0	25.333	0	196.13	0	79.37	0	5.04	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		230.95	0	16.8144	0	34.6894	0	25.295	0	197.01	0	80.28	0	4.34	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		220.72	0	17.0044	0	34.7073	0	25.266	0	197.23	0	80.67	0	4.84	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		210.77	0	17.5064	0	34.7921	0	25.218	0	197.45	0	81.59	0	4.15	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		201.57	0	18.2928	0	34.9369	0	25.15	0	200.31	0	84.09	0	3.17	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		191.53	0	18.7355	0	34.9896	0	25.085	0	202.51	0	85.76	0	2.90	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		181.14	0	19.0762	0	34.99	0	24.999	0	195.91	0	83.49	0	2.68	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		171.2	0	20.0845	0	35.227	0	24.94	0	205.48	0	89.35	0	1.34	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		161.47	0	20.5259	0	35.3196	0	24.901	0	217.58	0	95.43	0	0.21	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		151.45	0	20.5326	0	35.2644	0	24.853	0	217.91	0	95.55	0	1.35	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		141.32	0	20.7633	0	35.2821	0	24.806	0	212.41	0	93.54	0	1.47	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		131.42	0	20.8554	0	35.2688	0	24.769	0	210.65	0	92.92	0	0.97	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		121.51	0	21.1883	0	35.3297	0	24.73	0	220.88	0	98.05	0	0.24	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		111.54	0	21.4247	0	35.3059	0	24.645	0	221.76	0	98.85	0	0.20	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		101.57	0	21.7032	0	35.3286	0	24.587	0	222.53	0	99.70	0	-0.27	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		96.56	0	21.7432	0	35.3185	0	24.567	0	225.17	0	100.95	0	0.10	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		91.78	0	21.8675	0	35.2985	0	24.515	0	225.17	0	101.16	0	0.04	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		86.78	0	22.1125	0	35.3126	0	24.458	0	225.39	0	101.71	0	0.04	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		80.9	0	22.4382	0	35.3373	0	24.387	0	232.43	0	105.51	0	0.31	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		76.66	0	22.5895	0	35.3374	0	24.343	0	235.29	0	107.10	0	0.50	0
