BOTTLE,20000814WHPSIOJJW
#code : jjward hyd_to_exchange.pl V1.0
#original HYD file: p16chy.txt   Thu Aug 10 14:31:46 2000
#original SUM file: p16csu.txt   Thu Aug 10 14:31:46 2000
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,UMOL/KG,,UMOL/KG,
   31WTTUNES_3,  P16C,   270,  1,     34,     34,2,19910915,1622,  0.3292,-150.9967, 4742,     66.2,  26.2599,  35.1024,2,  35.1313,2,    192.4,2,    190.7,2,     3.98,2,     5.19,2,     0.27,2,     0.59,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     33,     33,2,19910915,1622,  0.3292,-150.9967, 4742,     94.7,  25.5699,  35.1829,2,  35.1406,2,    172.6,2,    160.9,2,     5.09,2,     7.29,2,     0.29,2,     0.68,2,    1.611,6,    0.854,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     32,     32,2,19910915,1622,  0.3292,-150.9967, 4742,    121.8,  21.3879,  35.1766,2,  35.1551,2,    140.0,2,    134.7,2,     7.03,2,    10.19,2,     0.04,2,     0.81,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     31,     31,2,19910915,1622,  0.3292,-150.9967, 4742,    154.5,  19.6127,  35.1645,2,  35.1455,2,    140.3,2,    137.2,2,     9.17,2,    11.98,2,     0.02,2,     0.94,2,    1.383,6,    0.727,6, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     30,     30,2,19910915,1622,  0.3292,-150.9967, 4742,    180.9,  15.2437,  35.0079,2,  35.0297,2,    140.6,2,    136.7,2,    12.87,2,    15.58,2,     0.02,2,     1.18,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     29,     29,2,19910915,1622,  0.3292,-150.9967, 4742,    207.6,  13.8960,  34.9562,2,  34.9595,2,    138.8,2,    133.6,2,    15.41,2,    17.90,2,     0.01,2,     1.33,2,    0.896,6,    0.462,6, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     28,     28,2,19910915,1622,  0.3292,-150.9967, 4742,    233.7,  12.9521,  34.9130,2,  34.9075,2,    123.7,2,    119.7,2,    18.14,2,    20.98,2,     0.01,2,     1.52,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     27,     27,2,19910915,1622,  0.3292,-150.9967, 4742,    258.8,  12.3650,  34.8663,2,  34.8646,2,    108.6,2,    100.7,2,    20.87,2,    23.83,2,     0.01,2,     1.71,2,    0.569,6,    0.308,6, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     26,     26,2,19910915,1622,  0.3292,-150.9967, 4742,    309.2,  11.8567,  34.8400,2,  34.8365,2,     70.0,2,     66.8,2,    24.57,2,    28.03,2,     0.01,2,     1.97,2,    0.371,2,    0.207,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     25,     25,2,19910915,1622,  0.3292,-150.9967, 4742,    359.5,  10.6250,  34.7570,2,  34.7512,2,     26.6,2,     19.3,2,    33.57,2,    35.27,2,     0.01,2,     2.46,2,    0.074,2,    0.054,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     24,     24,2,19910915,1622,  0.3292,-150.9967, 4742,    410.8,  10.0523,  34.7307,2,  34.7146,2,     18.3,2,     22.1,2,    35.31,2,    36.02,2,     0.01,2,     2.52,2,    0.083,2,    0.058,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     23,     23,2,19910915,1622,  0.3292,-150.9967, 4742,    461.6,   8.7868,  34.6496,2,  34.6449,2,     29.2,2,     34.5,2,    40.36,2,    37.77,2,     0.01,2,     2.62,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     22,     22,2,19910915,1622,  0.3292,-150.9967, 4742,    512.7,   7.9166,  34.6168,2,  34.6170,2,     44.3,2,     44.9,2,    43.10,2,    38.09,2,     0.00,2,     2.64,2,    0.015,2,    0.012,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     21,     21,2,19910915,1622,  0.3292,-150.9967, 4742,    614.9,   7.1793,  34.5812,2,  34.5861,2,     58.7,2,     57.4,2,    47.60,2,    38.24,2,     0.00,2,     2.67,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     20,     20,2,19910915,1622,  0.3292,-150.9967, 4742,    717.4,   6.3751,  34.5607,2,  34.5606,2,     66.4,2,     64.9,2,    55.81,2,    38.94,2,     0.00,2,     2.74,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     19,     19,2,19910915,1622,  0.3292,-150.9967, 4742,    818.2,   5.6965,  34.5499,2,  34.5492,2,     73.3,2,     73.3,2,    65.80,2,    39.29,2,     0.00,2,     2.77,2,    0.000,2,    0.012,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     18,     18,2,19910915,1622,  0.3292,-150.9967, 4742,    921.9,   5.0706,  34.5474,2,  34.5468,2,     83.7,2,     82.0,2,    76.37,2,    39.19,2,     0.00,2,     2.78,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     17,     17,2,19910915,1622,  0.3292,-150.9967, 4742,   1024.4,   4.7816,  34.5509,2,  34.5521,2,     84.8,2,     80.6,2,    82.43,2,    39.57,2,     0.01,2,     2.80,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     16,     16,2,19910915,1622,  0.3292,-150.9967, 4742,   1229.8,   3.7653,  34.5781,2,  34.5779,2,     85.2,2,     83.5,2,   104.95,2,    40.03,2,     0.00,2,     2.84,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     15,     15,2,19910915,1622,  0.3292,-150.9967, 4742,   1435.2,   3.2089,  34.5965,2,  34.5959,2,     92.1,2,     90.5,2,   116.91,2,    39.74,2,     0.00,2,     2.81,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     14,     14,2,19910915,1622,  0.3292,-150.9967, 4742,   1640.0,   2.8727,  34.6103,2,  34.6097,2,     98.2,2,     97.3,2,   124.74,2,    39.39,2,     0.00,2,     2.78,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     13,     13,2,19910915,1622,  0.3292,-150.9967, 4742,   1845.5,   2.5127,  34.6280,2,  34.6280,2,    102.1,2,    101.6,2,   134.73,2,    39.18,2,     0.00,2,     2.76,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     12,     12,2,19910915,1622,  0.3292,-150.9967, 4742,   2051.0,   2.2823,  34.6409,2,  34.6407,2,    107.3,2,    106.3,2,   141.40,2,    38.87,2,     0.01,2,     2.73,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     11,     11,2,19910915,1622,  0.3292,-150.9967, 4742,   2257.3,   2.0412,  34.6523,2,  34.6517,2,    115.3,2,    114.6,2,   144.73,2,    38.44,2,     0.00,2,     2.68,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,     10,     10,2,19910915,1622,  0.3292,-150.9967, 4742,   2462.6,   1.8831,  34.6605,2,  34.6606,2,    123.0,2,    122.8,2,   146.88,2,    37.93,2,     0.00,2,     2.63,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,      9,      9,2,19910915,1622,  0.3292,-150.9967, 4742,   2669.0,   1.7928,  34.6673,2,  34.6675,2,    125.6,2,    126.2,2,   150.21,2,    37.69,2,     0.00,2,     2.61,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,      8,      8,2,19910915,1622,  0.3292,-150.9967, 4742,   2875.2,   1.7306,  34.6705,2,  34.6714,2,    130.8,2,    131.4,2,   149.63,2,    37.38,2,     0.00,2,     2.58,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,      7,      7,2,19910915,1622,  0.3292,-150.9967, 4742,   3080.6,   1.6686,  34.6734,2,  34.6734,2,    136.8,2,    136.5,2,   148.26,2,    37.03,2,     0.00,2,     2.55,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,      6,      6,2,19910915,1622,  0.3292,-150.9967, 4742,   3338.9,   1.5898,  34.6782,2,  34.6781,2,    144.7,2,    144.1,2,   147.67,2,    36.56,2,     0.01,2,     2.51,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,      5,      5,2,19910915,1622,  0.3292,-150.9967, 4742,   3598.7,   1.4658,  34.6866,2,  34.6861,2,    154.3,2,    153.7,2,   147.67,2,    36.03,2,     0.00,2,     2.46,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,      4,      4,2,19910915,1622,  0.3292,-150.9967, 4742,   3858.0,   1.4165,  34.6907,2,  34.6905,2,    161.0,2,    159.5,2,   147.28,2,    35.56,2,     0.01,2,     2.42,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,      3,      3,2,19910915,1622,  0.3292,-150.9967, 4742,   4066.8,   1.4089,  34.6919,2,  34.6924,2,    163.9,2,    162.8,2,   145.92,2,    35.36,2,     0.01,2,     2.40,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,      2,      2,2,19910915,1622,  0.3292,-150.9967, 4742,   4273.9,   1.3999,  34.6928,2,  34.6934,2,    167.1,2,    165.9,2,   144.35,2,    35.16,2,     0.01,2,     2.40,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   270,  1,      1,      1,2,19910915,1622,  0.3292,-150.9967, 4742,   4421.0,   1.3865,  34.6937,2,  34.6979,2,    169.0,2,    169.5,2,   142.98,2,    34.96,2,     0.01,2,     2.38,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   271,  1,     11,     11,2,19910915,2038,  0.5048,-151.0007, 3238,     20.5,  26.8881,  34.8941,2,  34.8768,2,    197.6,2,    202.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   271,  1,     10,     10,2,19910915,2038,  0.5048,-151.0007, 3238,    154.1,  18.6569,  35.0677,2,  35.0423,2,    142.2,2,    138.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   271,  1,      9,      9,2,19910915,2038,  0.5048,-151.0007, 3238,    305.9,  11.6956,  34.8330,2,  34.8288,2,     52.1,2,     53.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   271,  1,      8,      8,2,19910915,2038,  0.5048,-151.0007, 3238,    504.8,   7.9839,  34.6229,2,  34.6201,2,     44.3,2,     44.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   271,  1,      7,      7,2,19910915,2038,  0.5048,-151.0007, 3238,    758.1,   6.1216,  34.5551,2,  34.5527,2,     72.0,2,     69.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   271,  1,      6,      6,2,19910915,2038,  0.5048,-151.0007, 3238,   1012.9,   4.7892,  34.5513,2,  34.5512,2,     83.9,2,     81.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   271,  1,      5,      5,2,19910915,2038,  0.5048,-151.0007, 3238,   1526.7,   3.1059,  34.5995,2,  34.6009,2,     95.2,2,     93.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   271,  1,      4,      4,2,19910915,2038,  0.5048,-151.0007, 3238,   2043.2,   2.2414,  34.6423,2,  34.6457,2,    107.4,2,    109.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   271,  1,      3,      3,2,19910915,2038,  0.5048,-151.0007, 3238,   2559.7,   1.8326,  34.6649,2,  34.6683,2,    124.1,2,    124.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   271,  1,      2,      2,2,19910915,2038,  0.5048,-151.0007, 3238,   3076.9,   1.6790,  34.6745,2,  34.6761,2,    136.4,2,    137.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   271,  1,      1,      1,2,19910915,2038,  0.5048,-151.0007, 3238,   3325.0,   1.5561,  34.6822,2,  34.6820,2,    146.0,2,    146.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     36,     36,2,19910916,0040,  0.6667,-150.9967, 4199,      5.5,  27.5391,  34.8249,2,  34.8188,2,    214.8,3,    210.9,2,     2.74,2,     1.87,2,     0.20,2,     0.37,2,    1.699,2,    0.920,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     35,     35,4,19910916,0040,  0.6667,-150.9967, 4199,     37.0,  26.6028,  34.9434,2,-999.0000,9,    200.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     34,     34,2,19910916,0040,  0.6667,-150.9967, 4199,     66.1,  26.3386,  35.1016,2,  35.1226,2,    190.6,2,    192.3,2,     3.52,2,     4.92,2,     0.30,2,     0.58,2,    1.654,2,    0.913,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     33,     33,2,19910916,0040,  0.6667,-150.9967, 4199,     92.4,  25.7876,  35.1313,2,  35.1238,2,    174.5,2,    177.8,2,     4.30,2,     5.93,2,     0.42,2,     0.63,2,    1.629,2,    0.868,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     32,     32,2,19910916,0040,  0.6667,-150.9967, 4199,    115.5,  23.8084,  35.0259,2,  35.0579,2,    144.9,2,    138.4,2,     6.85,2,    10.02,2,     0.06,2,     0.79,2,    1.518,2,    0.800,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     31,     31,2,19910916,0040,  0.6667,-150.9967, 4199,    147.7,  19.6987,  35.0033,2,  35.0006,2,    140.3,2,    137.9,2,     8.99,2,    11.17,2,     0.03,2,     0.86,2,    1.523,2,    0.802,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     30,     30,2,19910916,0040,  0.6667,-150.9967, 4199,    182.6,  14.1294,  34.8333,2,  34.8342,2,    136.0,2,    138.2,2,    16.82,2,    16.93,2,     0.01,2,     1.26,2,    1.110,2,    0.588,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     29,     29,2,19910916,0040,  0.6667,-150.9967, 4199,    225.2,  13.0781,  34.8463,2,  34.8780,2,    127.3,2,    115.6,2,    19.56,2,    22.54,2,     0.01,2,     1.63,2,    0.681,6,    0.394,6, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     28,     28,2,19910916,0040,  0.6667,-150.9967, 4199,    266.3,  12.0159,  34.8473,2,  34.8357,2,     82.5,2,     69.8,2,    24.25,2,    27.95,2,     0.01,2,     1.97,2,    0.394,2,    0.218,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     27,     27,2,19910916,0040,  0.6667,-150.9967, 4199,    307.5,  11.7348,  34.8342,2,  34.8288,2,     56.9,2,     60.3,2,    25.81,2,    29.81,2,     0.01,2,     2.10,2,    0.320,2,    0.187,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     26,     26,2,19910916,0040,  0.6667,-150.9967, 4199,    348.5,  10.4985,  34.7574,2,  34.7581,2,     19.1,2,     23.6,2,    32.67,2,    34.97,2,     0.01,2,     2.45,2,    0.112,2,    0.068,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     25,     25,2,19910916,0040,  0.6667,-150.9967, 4199,    389.2,  10.1295,  34.7358,2,  34.7302,2,     20.5,2,     23.2,2,    34.04,2,    35.42,2,     0.01,2,     2.47,2,    0.095,6,    0.056,6, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     24,     24,2,19910916,0040,  0.6667,-150.9967, 4199,    428.7,   9.2722,  34.6798,2,  34.6838,2,     27.4,2,     28.4,2,    36.79,2,    36.52,2,     0.01,2,     2.53,2,    0.051,2,    0.036,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     23,     23,2,19910916,0040,  0.6667,-150.9967, 4199,    469.3,   8.6076,  34.6477,2,  34.6586,2,     31.7,2,     32.3,2,    39.33,2,    37.52,2,     0.01,2,     2.60,2,    0.035,2,    0.022,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     22,     22,2,19910916,0040,  0.6667,-150.9967, 4199,    509.3,   8.1620,  34.6290,2,  34.6282,2,     37.9,2,     40.6,2,    42.08,2,    38.18,2,     0.01,2,     2.66,2,    0.017,2,    0.016,6, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     21,     21,2,19910916,0040,  0.6667,-150.9967, 4199,    560.5,   7.6221,  34.6046,2,  34.6060,2,     51.8,2,     51.4,2,    44.24,2,    37.87,2,     0.01,2,     2.65,2,    0.021,6,    0.018,6, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     20,     20,2,19910916,0040,  0.6667,-150.9967, 4199,    611.6,   6.8391,  34.5734,2,  34.5779,2,     62.7,2,     62.6,2,    49.52,2,    38.08,2,     0.01,2,     2.68,2,    0.012,2,    0.053,4, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     19,     19,2,19910916,0040,  0.6667,-150.9967, 4199,    714.4,   6.2683,  34.5595,2,  34.5586,2,     67.7,2,     67.6,2,    57.35,2,    38.98,2,     0.01,2,     2.75,2,    0.006,2,    0.014,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     18,     18,2,19910916,0040,  0.6667,-150.9967, 4199,    816.3,   5.6633,  34.5503,2,  34.5510,2,     73.8,2,     72.0,2,    65.38,2,    39.38,2,     0.01,2,     2.79,2,   -0.001,2,    0.005,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     17,     17,2,19910916,0040,  0.6667,-150.9967, 4199,    919.6,   4.9890,  34.5493,2,  34.5478,2,     83.2,2,     82.0,2,    76.16,2,    39.13,2,     0.01,2,     2.78,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     16,     16,2,19910916,0040,  0.6667,-150.9967, 4199,   1021.6,   4.6891,  34.5545,2,  34.5506,2,     82.5,2,     81.9,2,    81.05,2,    39.38,2,     0.01,2,     2.80,2,    0.002,2,    0.008,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     15,     15,2,19910916,0040,  0.6667,-150.9967, 4199,   1122.8,   4.2649,  34.5630,2,  34.5610,2,     84.3,2,     82.4,2,    92.02,2,    39.78,2,     0.01,2,     2.84,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     14,     14,2,19910916,0040,  0.6667,-150.9967, 4199,   1326.6,   3.3877,  34.5914,2,  34.5851,2,     87.1,2,     85.8,2,   110.81,2,    40.08,2,     0.01,2,     2.85,2,   -0.002,2,    0.003,2, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     13,     13,4,19910916,0040,  0.6667,-150.9967, 4199,   1530.3,   2.9959,  34.6067,2,-999.0000,9,     94.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     12,     12,2,19910916,0040,  0.6667,-150.9967, 4199,   1736.8,   2.5938,  34.6255,2,  34.6238,2,     99.5,2,     97.1,2,   132.75,2,    39.54,2,     0.00,2,     2.79,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     11,     11,2,19910916,0040,  0.6667,-150.9967, 4199,   1942.5,   2.3203,  34.6381,2,  34.6366,2,    106.4,2,    106.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
   31WTTUNES_3,  P16C,   272,  1,     10,     10,2,19910916,0040,  0.6667,-150.9967, 4199,   2150.3,   2.0638,  34.6525,2,  34.6504,2,    113.7,2,    113.9,2,   144.91,2,    38.58,2,     0.01,2,     2.70,2, -999.000,1, -999.000,1, -999.000,1,-999.0000,1,  -999.00,1,   -999.0,1,   -999.0,9,   -999.0,9
