Model=DR-1060
Firmware=6.81
Serial=024009
HostVersion=(Ruskin version number - 1.8.0.201307041136)

HostTime=01-Aug-2013 12:24:18.000
LoggerTime=01-Aug-2013 13:24:05.000
LoggingStartTime=11-Jul-2013 13:53:05.000
LoggingEndTime=12-Aug-2013 21:50:33.000
LoggingSamplingPeriod=00:00:01
NumberOfChannels=1
Channel[1].name=Pressure
Channel[1].calibration=10.357927638052 418.085281944543 17.928171775071 5.706944728736 
Channel[1].units=dBar (deciBars)

TimeStamp[1].time=11-Jul-2013 13:53:11.000
TimeStamp[1].sample=1
TimeStamp[1].type=TIME STAMP
TimeStamp[2].time=11-Jul-2013 13:53:12.000
TimeStamp[2].sample=2
TimeStamp[2].type=TIME STAMP
ResetStamp[1].time=01-Aug-2013 13:12:33.000
ResetStamp[1].sample=1811964
ResetStamp[1].type=STOP STAMP

NumberOfSamples=1811963

             Date & Time         Pres         Depth 
11-Jul-2013 13:53:11.000    10.1308386    -0.0016476 
11-Jul-2013 13:53:12.000    10.1329317     0.0004285 
11-Jul-2013 13:53:13.000    10.1341029     0.0015901 
11-Jul-2013 13:53:14.000    10.1353239     0.0028012 
11-Jul-2013 13:53:15.000    10.1321593    -0.0003377 
11-Jul-2013 13:53:16.000    10.1323337    -0.0001647 
11-Jul-2013 13:53:17.000    10.1321343    -0.0003624 
11-Jul-2013 13:53:18.000    10.1352990     0.0027765 
11-Jul-2013 13:53:19.000    10.1319101    -0.0005848 
11-Jul-2013 13:53:20.000    10.1327573     0.0002555 
11-Jul-2013 13:53:21.000    10.1345265     0.0020103 
11-Jul-2013 13:53:22.000    10.1335298     0.0010217 
11-Jul-2013 13:53:23.000    10.1347508     0.0022327 
11-Jul-2013 13:53:24.000    10.1340032     0.0014913 
11-Jul-2013 13:53:25.000    10.1328570     0.0003544 
11-Jul-2013 13:53:26.000    10.1309632    -0.0015240 
11-Jul-2013 13:53:27.000    10.1329068     0.0004038 
11-Jul-2013 13:53:28.000    10.1357974     0.0032708 
11-Jul-2013 13:53:29.000    10.1315114    -0.0009803 
11-Jul-2013 13:53:30.000    10.1324832    -0.0000164 
11-Jul-2013 13:53:31.000    10.1327324     0.0002308 
11-Jul-2013 13:53:32.000    10.1323088    -0.0001894 
11-Jul-2013 13:53:33.000    10.1316609    -0.0008320 
11-Jul-2013 13:53:34.000    10.1341777     0.0016643 
11-Jul-2013 13:53:35.000    10.1325829     0.0000825 
11-Jul-2013 13:53:36.000    10.1344767     0.0019609 
11-Jul-2013 13:53:37.000    10.1325829     0.0000825 
11-Jul-2013 13:53:38.000    10.1331062     0.0006015 
11-Jul-2013 13:53:39.000    10.1335796     0.0010711 
11-Jul-2013 13:53:40.000    10.1338537     0.0013430 
11-Jul-2013 13:53:41.000    10.1323835    -0.0001152 
11-Jul-2013 13:53:42.000    10.1344019     0.0018867 
11-Jul-2013 13:53:43.000    10.1363954     0.0038640 
11-Jul-2013 13:53:44.000    10.1352243     0.0027023 
11-Jul-2013 13:53:45.000    10.1330812     0.0005768 
11-Jul-2013 13:53:46.000    10.1346013     0.0020845 
11-Jul-2013 13:53:47.000    10.1333304     0.0008240 
11-Jul-2013 13:53:48.000    10.1350747     0.0025540 
11-Jul-2013 13:53:49.000    10.1334301     0.0009228 
11-Jul-2013 13:53:50.000    10.1339285     0.0014171 
11-Jul-2013 13:53:51.000    10.1350498     0.0025293 
11-Jul-2013 13:53:52.000    10.1346262     0.0021092 
11-Jul-2013 13:53:53.000    10.1307389    -0.0017464 
11-Jul-2013 13:53:54.000    10.1353488     0.0028259 
11-Jul-2013 13:53:55.000    10.1354734     0.0029495 
11-Jul-2013 13:53:56.000    10.1349252     0.0024058 
11-Jul-2013 13:53:57.000    10.1342026     0.0016890 
11-Jul-2013 13:53:58.000    10.1314615    -0.0010297 
11-Jul-2013 13:53:59.000    10.1337790     0.0012688 
11-Jul-2013 13:54:00.000    10.1327822     0.0002802 
11-Jul-2013 13:54:01.000    10.1333055     0.0007992 
11-Jul-2013 13:54:02.000    10.1352990     0.0027765 
11-Jul-2013 13:54:03.000    10.1345764     0.0020597 
11-Jul-2013 13:54:04.000    10.1336295     0.0011205 
11-Jul-2013 13:54:05.000    10.1332308     0.0007251 
11-Jul-2013 13:54:06.000    10.1354236     0.0029001 
11-Jul-2013 13:54:07.000    10.1328321     0.0003297 
11-Jul-2013 13:54:08.000    10.1358971     0.0033697 
11-Jul-2013 13:54:09.000    10.1361961     0.0036662 
11-Jul-2013 13:54:10.000    10.1350997     0.0025788 
11-Jul-2013 13:54:11.000    10.1347508     0.0022327 
11-Jul-2013 13:54:12.000    10.1358223     0.0032955 
11-Jul-2013 13:54:13.000    10.1365200     0.0039875 
11-Jul-2013 13:54:14.000    10.1352492     0.0027271 
11-Jul-2013 13:54:15.000    10.1357475     0.0032214 
11-Jul-2013 13:54:16.000    10.1272004    -0.0052560 
11-Jul-2013 13:54:17.000    10.1248332    -0.0076040 
11-Jul-2013 13:54:18.000    10.1224161    -0.0100014 
11-Jul-2013 13:54:19.000    10.1253814    -0.0070603 
11-Jul-2013 13:54:20.000    10.1163110    -0.0160567 
11-Jul-2013 13:54:21.000    10.1248581    -0.0075793 
11-Jul-2013 13:54:22.000    10.1230639    -0.0093588 
11-Jul-2013 13:54:23.000    10.1270758    -0.0053796 
11-Jul-2013 13:54:24.000    10.1263034    -0.0061458 
11-Jul-2013 13:54:25.000    10.1277985    -0.0046629 
11-Jul-2013 13:54:26.000    10.1266273    -0.0058245 
11-Jul-2013 13:54:27.000    10.1321593    -0.0003377 
11-Jul-2013 13:54:28.000    10.1300910    -0.0023890 
11-Jul-2013 13:54:29.000    10.1306392    -0.0018453 
11-Jul-2013 13:54:30.000    10.1307887    -0.0016970 
11-Jul-2013 13:54:31.000    10.1284464    -0.0040203 
11-Jul-2013 13:54:32.000    10.1299664    -0.0025126 
11-Jul-2013 13:54:33.000    10.1328570     0.0003544 
11-Jul-2013 13:54:34.000    10.1305645    -0.0019195 
11-Jul-2013 13:54:35.000    10.1306641    -0.0018206 
11-Jul-2013 13:54:36.000    10.1337540     0.0012441 
11-Jul-2013 13:54:37.000    10.1326327     0.0001319 
11-Jul-2013 13:54:38.000    10.1366446     0.0041111 
11-Jul-2013 13:54:39.000    10.1328570     0.0003544 
11-Jul-2013 13:54:40.000    10.1329317     0.0004285 
11-Jul-2013 13:54:41.000    10.1358721     0.0033449 
11-Jul-2013 13:54:42.000    10.1347010     0.0021833 
11-Jul-2013 13:54:43.000    10.1350997     0.0025788 
11-Jul-2013 13:54:44.000    10.1359718     0.0034438 
11-Jul-2013 13:54:45.000    10.1341777     0.0016643 
11-Jul-2013 13:54:46.000    10.1370433     0.0045066 
11-Jul-2013 13:54:47.000    10.1365200     0.0039875 
11-Jul-2013 13:54:48.000    10.1345265     0.0020103 
11-Jul-2013 13:54:49.000    10.1336544     0.0011453 
11-Jul-2013 13:54:50.000    10.1337291     0.0012194 
11-Jul-2013 13:54:51.000    10.1349003     0.0023810 
11-Jul-2013 13:54:52.000    10.1307140    -0.0017712 
11-Jul-2013 13:54:53.000    10.1347259     0.0022080 
11-Jul-2013 13:54:54.000    10.1358472     0.0033202 
11-Jul-2013 13:54:55.000    10.1348505     0.0023316 
11-Jul-2013 13:54:56.000    10.1324084    -0.0000905 
11-Jul-2013 13:54:57.000    10.1357725     0.0032461 
11-Jul-2013 13:54:58.000    10.1346760     0.0021586 
11-Jul-2013 13:54:59.000    10.1338288     0.0013183 
11-Jul-2013 13:55:00.000    10.1351246     0.0026035 
11-Jul-2013 13:55:01.000    10.1359967     0.0034685 
11-Jul-2013 13:55:02.000    10.1361462     0.0036168 
11-Jul-2013 13:55:03.000    10.1353738     0.0028506 
11-Jul-2013 13:55:04.000    10.1368689     0.0043336 
11-Jul-2013 13:55:05.000    10.1336544     0.0011453 
11-Jul-2013 13:55:06.000    10.1374919     0.0049514 
11-Jul-2013 13:55:07.000    10.1316609    -0.0008320 
11-Jul-2013 13:55:08.000    10.1306392    -0.0018453 
11-Jul-2013 13:55:09.000    10.1296425    -0.0028339 
11-Jul-2013 13:55:10.000    10.1340780     0.0015654 
11-Jul-2013 13:55:11.000    10.1340780     0.0015654 
11-Jul-2013 13:55:12.000    10.1378656     0.0053222 
11-Jul-2013 13:55:13.000    10.1377161     0.0051739 
11-Jul-2013 13:55:14.000    10.1351495     0.0026282 
11-Jul-2013 13:55:15.000    10.1364951     0.0039628 
11-Jul-2013 13:55:16.000    10.1352741     0.0027518 
11-Jul-2013 13:55:17.000    10.1393857     0.0068298 
11-Jul-2013 13:55:18.000    10.1381896     0.0056435 
11-Jul-2013 13:55:19.000    10.1353987     0.0028753 
11-Jul-2013 13:55:20.000    10.1372925     0.0047537 
11-Jul-2013 13:55:21.000    10.1371181     0.0045807 
11-Jul-2013 13:55:22.000    10.1381148     0.0055693 
11-Jul-2013 13:55:23.000    10.1380401     0.0054952 
11-Jul-2013 13:55:24.000    10.1322340    -0.0002635 
11-Jul-2013 13:55:25.000    10.1322091    -0.0002882 
11-Jul-2013 13:55:26.000    10.1053967    -0.0268820 
11-Jul-2013 13:55:27.000    10.1082125    -0.0240892 
11-Jul-2013 13:55:28.000    10.0937099    -0.0384735 
11-Jul-2013 13:55:29.000    10.0896482    -0.0425021 
11-Jul-2013 13:55:30.000    10.0674708    -0.0644986 
11-Jul-2013 13:55:31.000    10.0709345    -0.0610632 
11-Jul-2013 13:55:32.000    10.0674708    -0.0644986 
11-Jul-2013 13:55:33.000    10.0686171    -0.0633617 
11-Jul-2013 13:55:34.000    10.0704859    -0.0615081 
11-Jul-2013 13:55:35.000    10.0703364    -0.0616564 
11-Jul-2013 13:55:36.000    10.0713830    -0.0606183 
11-Jul-2013 13:55:37.000    10.0715823    -0.0604206 
11-Jul-2013 13:55:38.000    10.0710092    -0.0609890 
11-Jul-2013 13:55:39.000    10.0720807    -0.0599263 
11-Jul-2013 13:55:40.000    10.0720060    -0.0600004 
11-Jul-2013 13:55:41.000    10.0726289    -0.0593826 
11-Jul-2013 13:55:42.000    10.0721555    -0.0598521 
11-Jul-2013 13:55:43.000    10.0713332    -0.0606677 
11-Jul-2013 13:55:44.000    10.0720060    -0.0600004 
11-Jul-2013 13:55:45.000    10.0730027    -0.0590118 
11-Jul-2013 13:55:46.000    10.0776126    -0.0544395 
11-Jul-2013 13:55:47.000    10.0779864    -0.0540688 
11-Jul-2013 13:55:48.000    10.0775378    -0.0545137 
11-Jul-2013 13:55:49.000    10.0760926    -0.0559471 
11-Jul-2013 13:55:50.000    10.0771641    -0.0548844 
11-Jul-2013 13:55:51.000    10.0764913    -0.0555517 
11-Jul-2013 13:55:52.000    10.0770893    -0.0549585 
11-Jul-2013 13:55:53.000    10.0788834    -0.0531790 
11-Jul-2013 13:55:54.000    10.0783103    -0.0537475 
11-Jul-2013 13:55:55.000    10.0780860    -0.0539699 
11-Jul-2013 13:55:56.000    10.0789333    -0.0531296 
11-Jul-2013 13:55:57.000    10.0788834    -0.0531790 
11-Jul-2013 13:55:58.000    10.0774880    -0.0545631 
11-Jul-2013 13:55:59.000    10.0790329    -0.0530308 
11-Jul-2013 13:56:00.000    10.0810015    -0.0510783 
11-Jul-2013 13:56:01.000    10.0810015    -0.0510783 
11-Jul-2013 13:56:02.000    10.0814251    -0.0506581 
11-Jul-2013 13:56:03.000    10.0825963    -0.0494965 
11-Jul-2013 13:56:04.000    10.0822972    -0.0497931 
11-Jul-2013 13:56:05.000    10.0836927    -0.0484090 
11-Jul-2013 13:56:06.000    10.0866331    -0.0454926 
11-Jul-2013 13:56:07.000    10.0849884    -0.0471238 
11-Jul-2013 13:56:08.000    10.0849137    -0.0471980 
11-Jul-2013 13:56:09.000    10.0848638    -0.0472474 
11-Jul-2013 13:56:10.000    10.0852127    -0.0469014 
11-Jul-2013 13:56:11.000    10.0865085    -0.0456162 
11-Jul-2013 13:56:12.000    10.0850383    -0.0470744 
11-Jul-2013 13:56:13.000    10.0865085    -0.0456162 
11-Jul-2013 13:56:14.000    10.0888508    -0.0432930 
11-Jul-2013 13:56:15.000    10.0877793    -0.0443557 
11-Jul-2013 13:56:16.000    10.0891747    -0.0429717 
11-Jul-2013 13:56:17.000    10.0884770    -0.0436637 
11-Jul-2013 13:56:18.000    10.0887760    -0.0433671 
11-Jul-2013 13:56:19.000    10.0896482    -0.0425021 
11-Jul-2013 13:56:20.000    10.0884272    -0.0437131 
11-Jul-2013 13:56:21.000    10.0886764    -0.0434660 
11-Jul-2013 13:56:22.000    10.0896233    -0.0425268 
11-Jul-2013 13:56:23.000    10.0904456    -0.0417112 
11-Jul-2013 13:56:24.000    10.0911682    -0.0409944 
11-Jul-2013 13:56:25.000    10.0908194    -0.0413405 
11-Jul-2013 13:56:26.000    10.0903957    -0.0417606 
11-Jul-2013 13:56:27.000    10.0910685    -0.0410933 
11-Jul-2013 13:56:28.000    10.0898226    -0.0423291 
11-Jul-2013 13:56:29.000    10.0914922    -0.0406731 
11-Jul-2013 13:56:30.000    10.0922397    -0.0399317 
11-Jul-2013 13:56:31.000    10.0942332    -0.0379545 
11-Jul-2013 13:56:32.000    10.0923643    -0.0398081 
11-Jul-2013 13:56:33.000    10.0905702    -0.0415876 
11-Jul-2013 13:56:34.000    10.0912928    -0.0408709 
11-Jul-2013 13:56:35.000    10.0899721    -0.0421808 
11-Jul-2013 13:56:36.000    10.0919158    -0.0402530 
11-Jul-2013 13:56:37.000    10.0941335    -0.0380533 
11-Jul-2013 13:56:38.000    10.0951552    -0.0370400 
11-Jul-2013 13:56:39.000    10.0924640    -0.0397092 
11-Jul-2013 13:56:40.000    10.0937847    -0.0383993 
11-Jul-2013 13:56:41.000    10.0958030    -0.0363974 
11-Jul-2013 13:56:42.000    10.0987683    -0.0334563 
11-Jul-2013 13:56:43.000    10.0968995    -0.0353099 
11-Jul-2013 13:56:44.000    10.0960273    -0.0361750 
11-Jul-2013 13:56:45.000    10.0945073    -0.0376826 
11-Jul-2013 13:56:46.000    10.0957283    -0.0364715 
11-Jul-2013 13:56:47.000    10.0961270    -0.0360761 
11-Jul-2013 13:56:48.000    10.0945073    -0.0376826 
11-Jul-2013 13:56:49.000    10.0973231    -0.0348898 
11-Jul-2013 13:56:50.000    10.0951053    -0.0370894 
11-Jul-2013 13:56:51.000    10.0939092    -0.0382758 
11-Jul-2013 13:56:52.000    10.0941086    -0.0380780 
11-Jul-2013 13:56:53.000    10.0986438    -0.0335799 
11-Jul-2013 13:56:54.000    10.0967749    -0.0354335 
11-Jul-2013 13:56:55.000    10.0967250    -0.0354829 
11-Jul-2013 13:56:56.000    10.0961021    -0.0361008 
11-Jul-2013 13:56:57.000    10.0978713    -0.0343460 
11-Jul-2013 13:56:58.000    10.0961768    -0.0360267 
11-Jul-2013 13:56:59.000    10.0967749    -0.0354335 
11-Jul-2013 13:57:00.000    10.1010359    -0.0312072 
11-Jul-2013 13:57:01.000    10.0975972    -0.0346179 
11-Jul-2013 13:57:02.000    10.0981952    -0.0340247 
11-Jul-2013 13:57:03.000    10.0984942    -0.0337281 
11-Jul-2013 13:57:04.000    10.1002385    -0.0319981 
11-Jul-2013 13:57:05.000    10.0994661    -0.0327643 
11-Jul-2013 13:57:06.000    10.1005874    -0.0316521 
11-Jul-2013 13:57:07.000    10.0991920    -0.0330361 
11-Jul-2013 13:57:08.000    10.0988680    -0.0333574 
11-Jul-2013 13:57:09.000    10.0979211    -0.0342966 
11-Jul-2013 13:57:10.000    10.0987434    -0.0334810 
11-Jul-2013 13:57:11.000    10.1009861    -0.0312566 
11-Jul-2013 13:57:12.000    10.1018582    -0.0303916 
11-Jul-2013 13:57:13.000    10.0984444    -0.0337776 
11-Jul-2013 13:57:14.000    10.1010858    -0.0311578 
11-Jul-2013 13:57:15.000    10.0992169    -0.0330114 
11-Jul-2013 13:57:16.000    10.1012602    -0.0309847 
11-Jul-2013 13:57:17.000    10.1017586    -0.0304904 
11-Jul-2013 13:57:18.000    10.1008615    -0.0313802 
11-Jul-2013 13:57:19.000    10.0982451    -0.0339753 
11-Jul-2013 13:57:20.000    10.0983697    -0.0338517 
11-Jul-2013 13:57:21.000    10.1011854    -0.0310589 
11-Jul-2013 13:57:22.000    10.1036275    -0.0286368 
11-Jul-2013 13:57:23.000    10.1024812    -0.0297737 
11-Jul-2013 13:57:24.000    10.1016589    -0.0305893 
11-Jul-2013 13:57:25.000    10.1003382    -0.0318992 
11-Jul-2013 13:57:26.000    10.1019828    -0.0302680 
11-Jul-2013 13:57:27.000    10.1038268    -0.0284391 
11-Jul-2013 13:57:28.000    10.1037770    -0.0284885 
11-Jul-2013 13:57:29.000    10.1007867    -0.0314543 
11-Jul-2013 13:57:30.000    10.1033284    -0.0289334 
11-Jul-2013 13:57:31.000    10.1040012    -0.0282661 
11-Jul-2013 13:57:32.000    10.1016589    -0.0305893 
11-Jul-2013 13:57:33.000    10.1036275    -0.0286368 
11-Jul-2013 13:57:34.000    10.1007369    -0.0315038 
11-Jul-2013 13:57:35.000    10.1037271    -0.0285379 
11-Jul-2013 13:57:36.000    10.1034530    -0.0288098 
11-Jul-2013 13:57:37.000    10.1052472    -0.0270303 
11-Jul-2013 13:57:38.000    10.1048734    -0.0274010 
11-Jul-2013 13:57:39.000    10.1064682    -0.0258192 
11-Jul-2013 13:57:40.000    10.1027802    -0.0294771 
11-Jul-2013 13:57:41.000    10.1043003    -0.0279695 
11-Jul-2013 13:57:42.000    10.1066924    -0.0255968 
11-Jul-2013 13:57:43.000    10.1062439    -0.0260417 
11-Jul-2013 13:57:44.000    10.1061941    -0.0260911 
11-Jul-2013 13:57:45.000    10.1043252    -0.0279448 
11-Jul-2013 13:57:46.000    10.1036275    -0.0286368 
11-Jul-2013 13:57:47.000    10.1056957    -0.0265854 
11-Jul-2013 13:57:48.000    10.1049481    -0.0273269 
11-Jul-2013 13:57:49.000    10.1057455    -0.0265360 
11-Jul-2013 13:57:50.000    10.1072905    -0.0250036 
11-Jul-2013 13:57:51.000    10.1071161    -0.0251766 
11-Jul-2013 13:57:52.000    10.1063187    -0.0259675 
11-Jul-2013 13:57:53.000    10.1079882    -0.0243116 
11-Jul-2013 13:57:54.000    10.1080131    -0.0242869 
11-Jul-2013 13:57:55.000    10.1094833    -0.0228287 
11-Jul-2013 13:57:56.000    10.1071410    -0.0251519 
11-Jul-2013 13:57:57.000    10.1072157    -0.0250778 
11-Jul-2013 13:57:58.000    10.1075397    -0.0247565 
11-Jul-2013 13:57:59.000    10.1084866    -0.0238173 
11-Jul-2013 13:58:00.000    10.1094086    -0.0229028 
11-Jul-2013 13:58:01.000    10.1102807    -0.0220378 
11-Jul-2013 13:58:02.000    10.1055960    -0.0266843 
11-Jul-2013 13:58:03.000    10.1082623    -0.0240397 
11-Jul-2013 13:58:04.000    10.1062439    -0.0260417 
11-Jul-2013 13:58:05.000    10.1108040    -0.0215188 
11-Jul-2013 13:58:06.000    10.1090099    -0.0232983 
11-Jul-2013 13:58:07.000    10.1088354    -0.0234713 
11-Jul-2013 13:58:08.000    10.1076144    -0.0246823 
11-Jul-2013 13:58:09.000    10.1075148    -0.0247812 
11-Jul-2013 13:58:10.000    10.1092341    -0.0230758 
11-Jul-2013 13:58:11.000    10.1098571    -0.0224580 
11-Jul-2013 13:58:12.000    10.1101063    -0.0222108 
11-Jul-2013 13:58:13.000    10.1089351    -0.0233724 
11-Jul-2013 13:58:14.000    10.1091843    -0.0231253 
11-Jul-2013 13:58:15.000    10.1092341    -0.0230758 
11-Jul-2013 13:58:16.000    10.1099568    -0.0223591 
11-Jul-2013 13:58:17.000    10.1109037    -0.0214199 
11-Jul-2013 13:58:18.000    10.1117011    -0.0206290 
11-Jul-2013 13:58:19.000    10.1088604    -0.0234466 
11-Jul-2013 13:58:20.000    10.1106296    -0.0216918 
11-Jul-2013 13:58:21.000    10.1109535    -0.0213705 
11-Jul-2013 13:58:22.000    10.1123739    -0.0199617 
11-Jul-2013 13:58:23.000    10.1101312    -0.0221861 
11-Jul-2013 13:58:24.000    10.1151149    -0.0172430 
11-Jul-2013 13:58:25.000    10.1127227    -0.0196157 
11-Jul-2013 13:58:26.000    10.1100814    -0.0222355 
11-Jul-2013 13:58:27.000    10.1136946    -0.0186518 
11-Jul-2013 13:58:28.000    10.1112775    -0.0210492 
11-Jul-2013 13:58:29.000    10.1122991    -0.0200359 
11-Jul-2013 13:58:30.000    10.1107292    -0.0215929 
11-Jul-2013 13:58:31.000    10.1133706    -0.0189731 
11-Jul-2013 13:58:32.000    10.1131962    -0.0191461 
11-Jul-2013 13:58:33.000    10.1128722    -0.0194674 
11-Jul-2013 13:58:34.000    10.1104801    -0.0218401 
11-Jul-2013 13:58:35.000    10.1118257    -0.0205054 
11-Jul-2013 13:58:36.000    10.1122493    -0.0200853 
11-Jul-2013 13:58:37.000    10.1139437    -0.0184046 
11-Jul-2013 13:58:38.000    10.1310878    -0.0014004 
11-Jul-2013 13:58:39.000    10.1131214    -0.0192202 
11-Jul-2013 13:58:40.000    10.1291441    -0.0033282 
11-Jul-2013 13:58:41.000    10.1334301     0.0009228 
11-Jul-2013 13:58:42.000    10.1338288     0.0013183 
11-Jul-2013 13:58:43.000    10.1305645    -0.0019195 
11-Jul-2013 13:58:44.000    10.1351744     0.0026529 
11-Jul-2013 13:58:45.000    10.1340780     0.0015654 
11-Jul-2013 13:58:46.000    10.1344518     0.0019362 
11-Jul-2013 13:58:47.000    10.1352741     0.0027518 
11-Jul-2013 13:58:48.000    10.1327822     0.0002802 
11-Jul-2013 13:58:49.000    10.1250325    -0.0074063 
11-Jul-2013 13:58:50.000    10.1318104    -0.0006837 
11-Jul-2013 13:58:51.000    10.1293434    -0.0031305 
11-Jul-2013 13:58:52.000    10.1293185    -0.0031552 
11-Jul-2013 13:58:53.000    10.1293185    -0.0031552 
11-Jul-2013 13:58:54.000    10.1315363    -0.0009556 
11-Jul-2013 13:58:55.000    10.1359718     0.0034438 
11-Jul-2013 13:58:56.000    10.1357974     0.0032708 
11-Jul-2013 13:58:57.000    10.1356229     0.0030978 
11-Jul-2013 13:58:58.000    10.1347259     0.0022080 
11-Jul-2013 13:58:59.000    10.1183294    -0.0140547 
11-Jul-2013 13:59:00.000    10.0814251    -0.0506581 
11-Jul-2013 13:59:01.000    10.0736506    -0.0583692 
