10 720 811 0     1.270
10 720 812 0     1.601
10 720 813 0     1.338
10 720 814 0     1.584
10 720 815 0     2.386
10 720 816 0     2.416
10 720 817 0     2.894
10 720 818 0     3.158
10 720 819 0     3.198
10 720 820 0     2.644
10 720 821 0     2.313
10 720 822 0     1.891
10 720 823 0     1.357
10 720 824 0     1.721
11 720 8 1 0     1.005
11 720 8 2 0     1.480
11 720 8 3 0     1.837
11 720 8 4 0     1.674
11 720 8 5 0     2.239
11 720 8 6 0     2.103
11 720 8 7 0     2.103
11 720 8 8 0     2.330
11 720 8 9 0     2.017
11 720 810 0     2.118
11 720 811 0     2.156
11 720 812 0     1.840
11 720 813 0     1.995
11 720 814 0     1.543
11 720 815 0     2.186
11 720 816 0     2.380
11 720 817 0     2.504
11 720 818 0     2.965
11 720 819 0     2.835
11 720 820 0     2.866
11 720 821 0     3.016
11 720 822 0     2.728
11 720 823 0     1.764
11 720 824 0     1.859
12 720 8 1 0     1.668
12 720 8 2 0     1.034
12 720 8 3 0     1.013
12 720 8 4 0     1.494
12 720 8 5 0     1.883
12 720 8 6 0     2.185
12 720 8 7 0     2.289
12 720 8 8 0     2.187
12 720 8 9 0     2.397
12 720 810 0     2.135
12 720 811 0     2.452
12 720 812 0     1.703
12 720 813 0     2.062
12 720 814 0     1.892
12 720 815 0     1.791
12 720 816 0     1.924
12 720 817 0     2.472
12 720 818 0     2.871
12 720 819 0     2.993
12 720 820 0     3.052
12 720 821 0     3.269
12 720 822 0     3.121
12 720 823 0     2.413
12 720 824 0     2.243
13 720 8 1 0     1.884
13 720 8 2 0     1.307
13 720 8 3 0     1.187
13 720 8 4 0     0.693
13 720 8 5 0     1.355
13 720 8 6 0     1.703
13 720 8 7 0     2.050
13 720 8 8 0     1.886
13 720 8 9 0     2.431
13 720 810 0     2.475
13 720 811 0     2.467
13 720 812 0     2.582
13 720 813 0     1.864
13 720 814 0     2.006
13 720 815 0     2.339
13 720 816 0     2.092
13 720 817 0     2.029
13 720 818 0     2.633
13 720 819 0     2.857
13 720 820 0     3.184
13 720 821 0     2.944
13 720 822 0     3.383
13 720 823 0     2.878
13 720 824 0     2.435
14 720 8 1 0     2.196
14 720 8 2 0     1.744
14 720 8 3 0     1.175
14 720 8 4 0     0.632
14 720 8 5 0     0.772
14 720 8 6 0     1.283
14 720 8 7 0     1.272
14 720 8 8 0     1.874
14 720 8 9 0     2.221
14 720 810 0     2.733
14 720 811 0     2.238
14 720 812 0     2.188
14 720 813 0     2.523
14 720 814 0     2.185
14 720 815 0     2.331
14 720 816 0     1.944
14 720 817 0     2.430
14 720 818 0     2.463
14 720 819 0     2.902
14 720 820 0     2.640
14 720 821 0     3.379
14 720 822 0     3.203
14 720 823 0     3.236
14 720 824 0     2.483
15 720 8 1 0     2.091
15 720 8 2 0     1.827
15 720 8 3 0     1.132
15 720 8 4 0     0.738
15 720 8 5 0     1.003
15 720 8 6 0     0.613
15 720 8 7 0     1.429
15 720 8 8 0     1.671
15 720 8 9 0     1.952
15 720 810 0     2.697
15 720 811 0     2.484
15 720 812 0     2.701
15 720 813 0     2.545
15 720 814 0     2.750
15 720 815 0     2.077
15 720 816 0     2.214
15 720 817 0     2.094
15 720 818 0     2.185
15 720 819 0     2.584
15 720 820 0     2.855
15 720 821 0     3.340
15 720 822 0     3.558
15 720 823 0     3.156
15 720 824 0     2.962
16 720 8 1 0     2.424
16 720 8 2 0     1.868
16 720 8 3 0     1.282
16 720 8 4 0     0.874
16 720 8 5 0     0.540
16 720 8 6 0     0.518
16 720 8 7 0     1.002
16 720 8 8 0     1.086
16 720 8 9 0     1.626
16 720 810 0     2.090
16 720 811 0     2.436
16 720 812 0     3.051
16 720 813 0     2.500
16 720 814 0     2.470
16 720 815 0     2.226
16 720 816 0     2.320
16 720 817 0     1.855
16 720 818 0     1.867
16 720 819 0     2.511
16 720 820 0     2.453
16 720 821 0     2.732
16 720 822 0     3.093
16 720 823 0     2.961
16 720 824 0     2.874
17 720 8 1 0     2.705
17 720 8 2 0     2.086
17 720 8 3 0     2.002
17 720 8 4 0     1.018
17 720 8 5 0     0.580
17 720 8 6 0     0.776
17 720 8 7 0     0.270
17 720 8 8 0     0.905
17 720 8 9 0     1.625
17 720 810 0     1.791
17 720 811 0     2.242
17 720 812 0     2.658
17 720 813 0     2.746
17 720 814 0     2.564
17 720 815 0     2.561
17 720 816 0     2.455
17 720 817 0     2.091
17 720 818 0     1.882
17 720 819 0     1.897
17 720 820 0     2.368
17 720 821 0     2.335
17 720 822 0     3.138
17 720 823 0     3.433
17 720 824 0     3.706
18 720 8 1 0     2.876
18 720 8 2 0     2.907
18 720 8 3 0     1.945
18 720 8 4 0     1.703
18 720 8 5 0     0.758
18 720 8 6 0     0.477
18 720 8 7 0     0.643
18 720 8 8 0     0.740
18 720 8 9 0     0.900
18 720 810 0     1.909
18 720 811 0     2.569
18 720 812 0     2.738
18 720 813 0     2.784
18 720 814 0     3.138
18 720 815 0     2.840
18 720 816 0     2.213
18 720 817 0     1.996
18 720 818 0     1.574
18 720 819 0     1.885
18 720 820 0     1.836
18 720 821 0     2.086
18 720 822 0     2.440
18 720 823 0     2.955
18 720 824 0     3.698
19 720 8 1 0     3.085
19 720 8 2 0     3.132
19 720 8 3 0     2.735
19 720 8 4 0     1.702
19 720 8 5 0     1.529
19 720 8 6 0     0.378
19 720 8 7 0     0.372
19 720 8 8 0     0.600
19 720 8 9 0     0.572
19 720 810 0     1.606
19 720 811 0     1.796
19 720 812 0     2.920
19 720 813 0     3.188
19 720 814 0     3.178
19 720 815 0     3.229
19 720 816 0     2.410
19 720 817 0     2.498
19 720 818 0     1.933
19 720 819 0     1.345
19 720 820 0     1.851
19 720 821 0     2.093
19 720 822 0     2.149
19 720 823 0     3.066
19 720 824 0     3.337
20 720 8 1 0     3.387
20 720 8 2 0     3.274
20 720 8 3 0     2.969
20 720 8 4 0     2.312
20 720 8 5 0     1.781
20 720 8 6 0     0.787
20 720 8 7 0     0.579
20 720 8 8 0     0.734
20 720 8 9 0     0.821
20 720 810 0     1.354
20 720 811 0     2.048
20 720 812 0     2.312
20 720 813 0     2.677
20 720 814 0     3.116
20 720 815 0     2.992
20 720 816 0     2.692
20 720 817 0     2.582
20 720 818 0     1.688
20 720 819 0     1.884
20 720 820 0     1.141
20 720 821 0     1.801
20 720 822 0     2.031
20 720 823 0     2.645
20 720 824 0     2.846
21 720 8 1 0     3.231
21 720 8 2 0     3.735
21 720 8 3 0     3.006
21 720 8 4 0     2.785
21 720 8 5 0     1.971
21 720 8 6 0     1.050
21 720 8 7 0     1.167
21 720 8 8 0     0.420
21 720 8 9 0     0.328
21 720 810 0     1.021
21 720 811 0     1.385
21 720 812 0     2.333
21 720 813 0     2.608
21 720 814 0     2.952
21 720 815 0     3.055
21 720 816 0     3.253
21 720 817 0     2.672
21 720 818 0     2.431
21 720 819 0     1.480
21 720 820 0     1.720
21 720 821 0     1.261
21 720 822 0     1.310
21 720 823 0     1.650
21 720 824 0     2.155
22 720 8 1 0     3.212
22 720 8 2 0     3.052
22 720 8 3 0     3.326
22 720 8 4 0     2.919
22 720 8 5 0     2.168
22 720 8 6 0     1.735
22 720 8 7 0     1.302
22 720 8 8 0     1.119
22 720 8 9 0     0.625
22 720 810 0     0.510
22 720 811 0     1.091
22 720 812 0     1.952
22 720 813 0     2.417
22 720 814 0     2.881
22 720 815 0     3.293
22 720 816 0     3.503
22 720 817 0     3.100
22 720 818 0     2.515
22 720 819 0     1.590
22 720 820 0     1.166
22 720 821 0     1.108
22 720 822 0     1.274
22 720 823 0     1.549
22 720 824 0     1.696
23 720 8 1 0     2.188
23 720 8 2 0     2.777
23 720 8 3 0     3.439
23 720 8 4 0     3.392
23 720 8 5 0     2.543
23 720 8 6 0     2.525
23 720 8 7 0     1.824
23 720 8 8 0     1.272
23 720 8 9 0     1.232
23 720 810 0     0.655
23 720 811 0     1.278
23 720 812 0     1.975
23 720 813 0     2.401
23 720 814 0     2.637
23 720 815 0     3.103
23 720 816 0     3.705
23 720 817 0     3.414
23 720 818 0     3.132
23 720 819 0     2.252
23 720 820 0     2.123
23 720 821 0     1.406
23 720 822 0     0.964
23 720 823 0     1.369
23 720 824 0     1.496
24 720 8 1 0     1.947
24 720 8 2 0     2.532
24 720 8 3 0     2.704
24 720 8 4 0     2.649
24 720 8 5 0     3.042
24 720 8 6 0     2.435
24 720 8 7 0     2.180
24 720 8 8 0     1.812
24 720 8 9 0     1.505
24 720 810 0     1.385
24 720 811 0     1.410
24 720 812 0     1.413
24 720 813 0     2.297
24 720 814 0     2.270
24 720 815 0     2.671
24 720 816 0     3.616
24 720 817 0     3.363
24 720 818 0     2.920
24 720 819 0     2.549
24 720 820 0     2.279
24 720 821 0     1.569
24 720 822 0     0.978
24 720 823 0     1.295
24 720 824 0     1.380
25 720 8 1 0     1.211
25 720 8 2 0     1.592
25 720 8 3 0     2.348
25 720 8 4 0     2.638
25 720 8 5 0     2.495
25 720 8 6 0     2.537
25 720 8 7 0     2.359
25 720 8 8 0     2.175
25 720 8 9 0     2.054
25 720 810 0     1.162
25 720 811 0     1.624
25 720 812 0     1.448
25 720 813 0     1.882
25 720 814 0     2.166
25 720 815 0     2.335
25 720 816 0     3.205
25 720 817 0     3.334
25 720 818 0     3.111
25 720 819 0     3.265
25 720 820 0     2.423
25 720 821 0     1.863
25 720 822 0     1.504
25 720 823 0     0.985
25 720 824 0     0.787
26 720 8 1 0     1.199
26 720 8 2 0     1.507
26 720 8 3 0     1.445
26 720 8 4 0     2.230
26 720 8 5 0     2.577
26 720 8 6 0     2.314
26 720 8 7 0     2.285
26 720 8 8 0     2.584
26 720 8 9 0     2.056
26 720 810 0     1.740
26 720 811 0     2.035
26 720 812 0     1.591
26 720 813 0     1.706
26 720 814 0     1.990
26 720 815 0     2.581
26 720 816 0     2.949
26 720 817 0     2.994
26 720 818 0     3.565
26 720 819 0     3.429
26 720 820 0     2.859
26 720 821 0     2.774
26 720 822 0     1.880
26 720 823 0     1.374
26 720 824 0     0.847
27 720 8 1 0     0.763
27 720 8 2 0     1.144
27 720 8 3 0     1.146
27 720 8 4 0     1.439
27 720 8 5 0     1.994
27 720 8 6 0     2.127
27 720 8 7 0     2.412
27 720 8 8 0     2.854
27 720 8 9 0     2.222
27 720 810 0     2.702
27 720 811 0     1.784
27 720 812 0     1.959
27 720 813 0     2.093
27 720 814 0     2.035
27 720 815 0     2.254
27 720 816 0     2.554
27 720 817 0     2.550
27 720 818 0     3.124
27 720 819 0     3.134
27 720 820 0     3.322
27 720 821 0     3.381
27 720 822 0     2.581
27 720 823 0     1.888
27 720 824 0     1.824
28 720 8 1 0     0.807
28 720 8 2 0     0.830
28 720 8 3 0     0.861
28 720 8 4 0     1.013
28 720 8 5 0     0.889
28 720 8 6 0     1.262
28 720 8 7 0     2.110
28 720 8 8 0     2.133
28 720 8 9 0     2.607
28 720 810 0     2.481
28 720 811 0     2.678
28 720 812 0     2.292
28 720 813 0     2.309
28 720 814 0     1.770
28 720 815 0     1.732
28 720 816 0     2.085
28 720 817 0     2.312
28 720 818 0     2.416
28 720 819 0     3.111
28 720 820 0     3.299
28 720 821 0     3.723
28 720 822 0     3.451
28 720 823 0     2.717
28 720 824 0     1.979
29 720 8 1 0     1.379
29 720 8 2 0     0.729
29 720 8 3 0     0.869
29 720 8 4 0     0.460
29 720 8 5 0     0.803
29 720 8 6 0     0.980
29 720 8 7 0     1.239
29 720 8 8 0     2.146
29 720 8 9 0     2.253
29 720 810 0     3.023
29 720 811 0     2.587
29 720 812 0     2.532
29 720 813 0     2.204
29 720 814 0     1.896
29 720 815 0     2.178
29 720 816 0     1.875
29 720 817 0     2.065
29 720 818 0     2.082
29 720 819 0     2.557
29 720 820 0     2.968
29 720 821 0     3.518
29 720 822 0     3.818
29 720 823 0     3.486
29 720 824 0     3.261
30 720 8 1 0     2.214
30 720 8 2 0     1.383
30 720 8 3 0     0.530
30 720 8 4 0     0.391
30 720 8 5 0     0.096
30 720 8 6 0     0.629
30 720 8 7 0     0.616
30 720 8 8 0     1.587
30 720 8 9 0     2.462
30 720 810 0     2.392
30 720 811 0     3.226
30 720 812 0     2.736
30 720 813 0     2.945
30 720 814 0     2.052
30 720 815 0     2.131
30 720 816 0     1.973
30 720 817 0     1.872
30 720 818 0     1.684
30 720 819 0     2.221
30 720 820 0     2.698
30 720 821 0     3.008
30 720 822 0     3.669
30 720 823 0     3.405
30 720 824 0     3.211
31 720 8 1 0     3.266
31 720 8 2 0     2.344
31 720 8 3 0     1.428
31 720 8 4 0     0.603
31 720 8 5 0    -0.003
31 720 8 6 0     0.473
31 720 8 7 0     0.425
31 720 8 8 0     1.285
31 720 8 9 0     1.925
31 720 810 0     2.092
31 720 811 0     3.170
31 720 812 0     3.433
31 720 813 0     3.159
31 720 814 0     2.986
31 720 815 0     2.294
31 720 816 0     1.523
31 720 817 0     1.650
31 720 818 0     1.648
31 720 819 0     1.429
31 720 820 0     1.906
31 720 821 0     2.832
31 720 822 0     3.291
31 720 823 0     3.972
31 720 824 0     3.769
 1 820 8 1 0     3.640
 1 820 8 2 0     3.200
 1 820 8 3 0     1.998
 1 820 8 4 0     1.013
 1 820 8 5 0     0.860
 1 820 8 6 0    -0.056
 1 820 8 7 0     0.465
 1 820 8 8 0     0.623
 1 820 8 9 0     1.067
 1 820 810 0     1.861
 1 820 811 0     2.554
 1 820 812 0     3.440
 1 820 813 0     3.060
 1 820 814 0     3.221
 1 820 815 0     2.411
 1 820 816 0     2.332
 1 820 817 0     1.691
 1 820 818 0     1.642
 1 820 819 0     1.060
 1 820 820 0     1.925
 1 820 821 0     2.394
 1 820 822 0     3.147
 1 820 823 0     3.115
 1 820 824 0     3.466
 2 820 8 1 0     3.508
 2 820 8 2 0     3.445
 2 820 8 3 0     2.819
 2 820 8 4 0     1.583
 2 820 8 5 0     1.203
 2 820 8 6 0     0.349
 2 820 8 7 0     0.544
 2 820 8 8 0     0.242
 2 820 8 9 0     0.481
 2 820 810 0     1.619
 2 820 811 0     2.065
 2 820 812 0     2.882
 2 820 813 0     3.386
 2 820 814 0     3.053
 2 820 815 0     3.215
 2 820 816 0     2.390
 2 820 817 0     1.647
 2 820 818 0     1.284
 2 820 819 0     1.090
 2 820 820 0     1.540
 2 820 821 0     1.367
 2 820 822 0     2.302
 2 820 823 0     3.050
 2 820 824 0     3.218
 3 820 8 1 0     3.877
 3 820 8 2 0     3.691
 3 820 8 3 0     3.374
 3 820 8 4 0     2.474
 3 820 8 5 0     1.543
 3 820 8 6 0     0.866
 3 820 8 7 0     0.794
 3 820 8 8 0     0.311
 3 820 8 9 0     0.437
 3 820 810 0     0.951
 3 820 811 0     1.798
 3 820 812 0     2.950
 3 820 813 0     3.504
 3 820 814 0     3.573
 3 820 815 0     3.607
 3 820 816 0     2.638
 3 820 817 0     2.245
 3 820 818 0     1.895
 3 820 819 0     1.131
 3 820 820 0     0.914
 3 820 821 0     1.529
 3 820 822 0     1.307
 3 820 823 0     2.078
 3 820 824 0     2.883
 4 820 8 1 0     3.643
 4 820 8 2 0     3.338
 4 820 8 3 0     3.223
 4 820 8 4 0     2.654
 4 820 8 5 0     2.270
 4 820 8 6 0     1.499
 4 820 8 7 0     0.660
 4 820 8 8 0     0.884
 4 820 8 9 0     0.954
 4 820 810 0     0.806
 4 820 811 0     1.424
 4 820 812 0     2.532
 4 820 813 0     2.918
 4 820 814 0     3.519
 4 820 815 0     3.523
 4 820 816 0     3.102
 4 820 817 0     2.698
 4 820 818 0     2.399
 4 820 819 0     1.265
 4 820 820 0     0.967
 4 820 821 0     1.149
 4 820 822 0     1.400
 4 820 823 0     1.804
 4 820 824 0     2.394
 5 820 8 1 0     2.564
 5 820 8 2 0     3.275
 5 820 8 3 0     3.093
 5 820 8 4 0     2.727
 5 820 8 5 0     2.677
 5 820 8 6 0     1.719
 5 820 8 7 0     1.476
 5 820 8 8 0     1.176
 5 820 8 9 0     0.486
 5 820 810 0     1.006
 5 820 811 0     1.233
 5 820 812 0     1.696
 5 820 813 0     2.829
 5 820 814 0     3.225
 5 820 815 0     3.311
 5 820 816 0     3.010
 5 820 817 0     3.018
 5 820 818 0     2.304
 5 820 819 0     1.649
 5 820 820 0     1.223
 5 820 821 0     1.217
 5 820 822 0     1.063
 5 820 823 0     1.535
 5 820 824 0     1.686
 6 820 8 1 0     2.469
 6 820 8 2 0     2.785
 6 820 8 3 0     2.940
 6 820 8 4 0     3.010
 6 820 8 5 0     2.902
 6 820 8 6 0     2.530
 6 820 8 7 0     1.583
 6 820 8 8 0     1.182
 6 820 8 9 0     0.912
 6 820 810 0     0.857
 6 820 811 0     1.513
 6 820 812 0     2.043
 6 820 813 0     2.538
 6 820 814 0     2.725
 6 820 815 0     3.062
 6 820 816 0     3.081
 6 820 817 0     2.998
 6 820 818 0     3.145
 6 820 819 0     2.449
 6 820 820 0     1.497
 6 820 821 0     1.693
 6 820 822 0     0.902
 6 820 823 0     0.827
 6 820 824 0     1.125
 7 820 8 1 0     1.823
 7 820 8 2 0     2.192
 7 820 8 3 0     2.533
 7 820 8 4 0     2.902
 7 820 8 5 0     2.685
 7 820 8 6 0     2.251
 7 820 8 7 0     2.052
 7 820 8 8 0     2.083
 7 820 8 9 0     1.635
 7 820 810 0     1.525
 7 820 811 0     1.217
 7 820 812 0     1.381
 7 820 813 0     1.964
 7 820 814 0     2.778
 7 820 815 0     3.317
 7 820 816 0     3.464
 7 820 817 0     3.291
 7 820 818 0     2.683
 7 820 819 0     2.691
 7 820 820 0     2.333
 7 820 821 0     1.561
 7 820 822 0     1.651
 7 820 823 0     1.212
 7 820 824 0     1.188
 8 820 8 1 0     1.728
 8 820 8 2 0     1.902
 8 820 8 3 0     2.341
 8 820 8 4 0     2.280
 8 820 8 5 0     2.197
 8 820 8 6 0     2.679
 8 820 8 7 0     2.614
 8 820 8 8 0     2.372
 8 820 8 9 0     1.744
 8 820 810 0     1.679
 8 820 811 0     1.582
 8 820 812 0     1.581
 8 820 813 0     1.842
 8 820 814 0     2.332
 8 820 815 0     2.612
 8 820 816 0     2.998
 8 820 817 0     3.093
 8 820 818 0     3.056
 8 820 819 0     2.959
 8 820 820 0     2.723
 8 820 821 0     2.298
 8 820 822 0     2.023
 8 820 823 0     1.257
 8 820 824 0     1.190
 9 820 8 1 0     1.259
 9 820 8 2 0     1.706
 9 820 8 3 0     1.544
 9 820 8 4 0     2.007
 9 820 8 5 0     2.418
 9 820 8 6 0     2.129
 9 820 8 7 0     2.211
 9 820 8 8 0     2.292
 9 820 8 9 0     2.232
 9 820 810 0     1.717
 9 820 811 0     2.195
 9 820 812 0     2.210
 9 820 813 0     2.272
 9 820 814 0     2.207
 9 820 815 0     2.568
 9 820 816 0     2.924
 9 820 817 0     3.207
 9 820 818 0     3.089
 9 820 819 0     3.272
 9 820 820 0     2.614
 9 820 821 0     2.591
 9 820 822 0     1.801
 9 820 823 0     1.806
 9 820 824 0     1.522
10 820 8 1 0     1.356
10 820 8 2 0     1.318
10 820 8 3 0     1.276
10 820 8 4 0     1.626
10 820 8 5 0     2.037
10 820 8 6 0     1.999
10 820 8 7 0     2.463
10 820 8 8 0     2.408
10 820 8 9 0     2.076
10 820 810 0     2.098
10 820 811 0     2.028
10 820 812 0     1.973
10 820 813 0     2.113
10 820 814 0     2.284
10 820 815 0     2.235
10 820 816 0     2.301
10 820 817 0     2.413
10 820 818 0     2.768
10 820 819 0     3.271
10 820 820 0     2.767
10 820 821 0     2.690
10 820 822 0     2.481
10 820 823 0     2.268
10 820 824 0     1.741
11 820 8 1 0     1.297
11 820 8 2 0     1.054
11 820 8 3 0     1.325
11 820 8 4 0     1.022
11 820 8 5 0     1.644
11 820 8 6 0     2.026
11 820 8 7 0     2.074
11 820 8 8 0     2.097
11 820 8 9 0     2.405
11 820 810 0     2.427
11 820 811 0     2.142
11 820 812 0     2.307
11 820 813 0     1.886
11 820 814 0     2.053
11 820 815 0     1.941
11 820 816 0     2.280
11 820 817 0     2.494
11 820 818 0     2.919
11 820 819 0     3.179
11 820 820 0     3.064
11 820 821 0     3.055
11 820 822 0     2.472
11 820 823 0     2.593
11 820 824 0     2.140
12 820 8 1 0     1.488
12 820 8 2 0     1.014
12 820 8 3 0     1.336
12 820 8 4 0     1.101
12 820 8 5 0     1.063
12 820 8 6 0     1.430
12 820 8 7 0     1.679
12 820 8 8 0     1.904
12 820 8 9 0     2.411
12 820 810 0     2.819
12 820 811 0     2.512
12 820 812 0     2.711
12 820 813 0     2.336
12 820 814 0     2.507
12 820 815 0     2.224
12 820 816 0     1.938
12 820 817 0     2.461
12 820 818 0     2.114
12 820 819 0     2.642
12 820 820 0     2.824
12 820 821 0     2.676
12 820 822 0     3.091
12 820 823 0     2.993
12 820 824 0     2.732
13 820 8 1 0     1.876
13 820 8 2 0     1.764
13 820 8 3 0     1.079
13 820 8 4 0     0.871
13 820 8 5 0     1.218
13 820 8 6 0     1.288
13 820 8 7 0     1.290
13 820 8 8 0     1.990
13 820 8 9 0     2.183
13 820 810 0     2.397
13 820 811 0     2.354
13 820 812 0     2.417
13 820 813 0     2.336
13 820 814 0     2.360
13 820 815 0     2.158
13 820 816 0     1.697
13 820 817 0     2.019
13 820 818 0     1.923
13 820 819 0     2.338
13 820 820 0     3.072
13 820 821 0     3.275
13 820 822 0     2.986
13 820 823 0     3.337
13 820 824 0     2.843
14 820 8 1 0     2.514
14 820 8 2 0     1.807
14 820 8 3 0     1.133
14 820 8 4 0     1.241
14 820 8 5 0     0.675
14 820 8 6 0     0.862
14 820 8 7 0     0.953
14 820 8 8 0     1.430
14 820 8 9 0     2.296
14 820 810 0     2.656
14 820 811 0     2.420
14 820 812 0     2.878
14 820 813 0     2.515
14 820 814 0     2.732
14 820 815 0     2.527
14 820 816 0     2.052
14 820 817 0     2.132
14 820 818 0     2.011
14 820 819 0     2.247
14 820 820 0     2.851
14 820 821 0     3.015
14 820 822 0     3.402
14 820 823 0     2.913
14 820 824 0     3.336
15 820 8 1 0     2.786
15 820 8 2 0     2.179
15 820 8 3 0     1.813
15 820 8 4 0     1.087
15 820 8 5 0     0.394
15 820 8 6 0     0.759
15 820 8 7 0     0.590
15 820 8 8 0     1.236
15 820 8 9 0     1.504
15 820 810 0     2.578
15 820 811 0     2.628
15 820 812 0     3.110
15 820 813 0     2.828
15 820 814 0     2.804
15 820 815 0     2.238
15 820 816 0     1.660
15 820 817 0     1.962
15 820 818 0     1.556
15 820 819 0     1.723
15 820 820 0     2.222
15 820 821 0     2.530
15 820 822 0     2.808
15 820 823 0     3.384
15 820 824 0     3.115
16 820 8 1 0     3.384
16 820 8 2 0     2.307
16 820 8 3 0     1.849
16 820 8 4 0     1.245
16 820 8 5 0     0.795
16 820 8 6 0     0.612
16 820 8 7 0     0.748
16 820 8 8 0     0.642
16 820 8 9 0     1.387
16 820 810 0     2.459
16 820 811 0     2.674
16 820 812 0     3.135
16 820 813 0     3.015
16 820 814 0     2.849
16 820 815 0     2.524
16 820 816 0     2.312
16 820 817 0     1.719
16 820 818 0     1.631
16 820 819 0     1.347
16 820 820 0     1.985
16 820 821 0     1.953
16 820 822 0     2.429
16 820 823 0     3.156
16 820 824 0     3.414
17 820 8 1 0     3.276
17 820 8 2 0     3.225
17 820 8 3 0     2.426
17 820 8 4 0     1.733
17 820 8 5 0     1.026
17 820 8 6 0     0.595
17 820 8 7 0     0.298
17 820 8 8 0     0.935
17 820 8 9 0     1.005
17 820 810 0     1.854
17 820 811 0     2.337
17 820 812 0     3.113
17 820 813 0     3.217
17 820 814 0     3.253
17 820 815 0     2.562
17 820 816 0     2.524
17 820 817 0     1.767
17 820 818 0     1.483
17 820 819 0     1.321
17 820 820 0     1.422
17 820 821 0     1.685
17 820 822 0     2.076
17 820 823 0     3.174
17 820 824 0     3.393
18 820 8 1 0     3.404
18 820 8 2 0     3.020
18 820 8 3 0     3.140
18 820 8 4 0     1.923
18 820 8 5 0     1.171
18 820 8 6 0     0.678
18 820 8 7 0     0.762
18 820 8 8 0     0.825
18 820 8 9 0     0.870
18 820 810 0     1.797
18 820 811 0     2.082
18 820 812 0     3.077
18 820 813 0     3.187
18 820 814 0     3.142
18 820 815 0     3.327
18 820 816 0     2.692
18 820 817 0     2.130
18 820 818 0     1.370
18 820 819 0     1.223
18 820 820 0     1.313
18 820 821 0     1.358
18 820 822 0     1.682
18 820 823 0     2.816
18 820 824 0     3.096
19 820 8 1 0     3.593
19 820 8 2 0     3.384
19 820 8 3 0     3.195
19 820 8 4 0     2.665
19 820 8 5 0     1.889
19 820 8 6 0     1.451
19 820 8 7 0     1.005
19 820 8 8 0     0.752
19 820 8 9 0     1.128
19 820 810 0     1.121
19 820 811 0     2.216
19 820 812 0     2.826
19 820 813 0     3.439
19 820 814 0     3.762
19 820 815 0     3.461
19 820 816 0     3.023
19 820 817 0     2.035
19 820 818 0     1.443
19 820 819 0     1.165
19 820 820 0     1.062
19 820 821 0     1.205
19 820 822 0     1.128
19 820 823 0     2.032
19 820 824 0     2.656
20 820 8 1 0     2.834
20 820 8 2 0     3.072
20 820 8 3 0     3.488
20 820 8 4 0     3.035
20 820 8 5 0     2.506
20 820 8 6 0     1.673
20 820 8 7 0     1.226
20 820 8 8 0     0.566
20 820 8 9 0     0.956
20 820 810 0     1.007
20 820 811 0     2.019
20 820 812 0     2.345
20 820 813 0     2.769
20 820 814 0     3.443
20 820 815 0     3.780
20 820 816 0     3.025
20 820 817 0     3.058
20 820 818 0     2.124
20 820 819 0     1.146
20 820 820 0     1.020
20 820 821 0     0.994
20 820 822 0     1.124
20 820 823 0     1.585
20 820 824 0     1.866
21 820 8 1 0     2.730
21 820 8 2 0     3.138
21 820 8 3 0     3.457
21 820 8 4 0     3.043
21 820 8 5 0     2.556
21 820 8 6 0     1.880
21 820 8 7 0     1.412
21 820 8 8 0     1.457
21 820 8 9 0     0.963
21 820 810 0     1.373
21 820 811 0     1.506
21 820 812 0     1.799
21 820 813 0     3.081
21 820 814 0     2.948
21 820 815 0     3.615
21 820 816 0     3.782
21 820 817 0     3.271
21 820 818 0     2.257
21 820 819 0     1.948
21 820 820 0     1.494
21 820 821 0     0.648
21 820 822 0     0.990
21 820 823 0     1.066
21 820 824 0     1.222
22 820 8 1 0     1.657
22 820 8 2 0     2.579
22 820 8 3 0     2.963
22 820 8 4 0     3.231
22 820 8 5 0     2.542
22 820 8 6 0     2.796
22 820 8 7 0     1.745
22 820 8 8 0     1.783
22 820 8 9 0     1.690
22 820 810 0     1.591
22 820 811 0     1.410
22 820 812 0     1.739
22 820 813 0     2.184
22 820 814 0     3.009
22 820 815 0     3.007
22 820 816 0     3.506
22 820 817 0     3.300
22 820 818 0     2.836
22 820 819 0     2.246
22 820 820 0     1.635
22 820 821 0     1.539
22 820 822 0     1.047
22 820 823 0     0.493
22 820 824 0     0.888
23 820 8 1 0     1.291
23 820 8 2 0     1.550
23 820 8 3 0     2.076
23 820 8 4 0     2.393
23 820 8 5 0     2.468
23 820 8 6 0     2.510
23 820 8 7 0     2.761
23 820 8 8 0     1.979
23 820 8 9 0     1.491
23 820 810 0     1.851
23 820 811 0     1.682
23 820 812 0     1.813
23 820 813 0     2.336
23 820 814 0     2.247
23 820 815 0     3.349
23 820 816 0     3.431
23 820 817 0     3.512
23 820 818 0     3.293
23 820 819 0     2.689
23 820 820 0     2.310
23 820 821 0     2.106
23 820 822 0     1.536
23 820 823 0     1.109
23 820 824 0     0.770
24 820 8 1 0     1.099
24 820 8 2 0     0.901
24 820 8 3 0     1.427
24 820 8 4 0     1.892
24 820 8 5 0     2.673
24 820 8 6 0     2.684
24 820 8 7 0     2.809
24 820 8 8 0     2.428
24 820 8 9 0     2.064
24 820 810 0     2.287
24 820 811 0     1.722
