; Datasets    Druck    Temp.    Leitf    RawO2    Boden    SALIN    SIGMA    AO2_%    AO2mg    Licor     IntDT     IntDT     Lat         Long       BsFlo    AO2ml 
;            [dBar ]  [degC ]  [mS/cm]  [  mV ]  [  -  ]  [  ppt]  [kg/m3]  [   % ]  [ mg/l]  [pffr ]   [Time ]   [Time ]   [  °  ]     [  °  ]    [ -   ]  [ ml/l]
;
         94    21.73    4.357     8.71  2053.86     1.20     8.24     6.64   102.46    12.58     0.13 19.04.2021 05:49:50  5517.5048N  1559.9855E     0.75     8.81
         95    21.99    4.361     8.71  2054.36     1.20     8.24     6.64   102.48    12.58     0.12 19.04.2021 05:49:50  5517.5048N  1559.9855E     0.76     8.81
         96    22.22    4.363     8.71  2054.70     1.20     8.24     6.64   102.49    12.58     0.12 19.04.2021 05:49:51  5517.5049N  1559.9855E     0.70     8.81
         97    22.44    4.363     8.71  2054.20     1.20     8.24     6.65   102.46    12.58     0.12 19.04.2021 05:49:51  5517.5049N  1559.9855E     0.57     8.81
         98    22.63    4.360     8.71  2053.52     1.20     8.24     6.65   102.43    12.57     0.11 19.04.2021 05:49:52  5517.5048N  1559.9853E     0.52     8.80
         99    22.82    4.360     8.71  2052.01     1.20     8.24     6.65   102.35    12.56     0.11 19.04.2021 05:49:52  5517.5048N  1559.9853E     0.47     8.80
        100    23.00    4.358     8.71  2050.50     1.20     8.24     6.65   102.27    12.55     0.11 19.04.2021 05:49:53  5517.5048N  1559.9852E     0.51     8.79
        101    23.21    4.360     8.71  2048.65     1.20     8.24     6.65   102.18    12.54     0.10 19.04.2021 05:49:53  5517.5048N  1559.9852E     0.47     8.78
        102    23.43    4.355     8.71  2048.82     1.20     8.24     6.65   102.18    12.54     0.10 19.04.2021 05:49:54  5517.5050N  1559.9850E     0.47     8.78
        103    23.67    4.350     8.71  2049.33     1.20     8.24     6.65   102.21    12.55     0.09 19.04.2021 05:49:54  5517.5050N  1559.9850E     0.49     8.79
        104    23.94    4.348     8.71  2050.84     1.20     8.24     6.66   102.29    12.56     0.09 19.04.2021 05:49:55  5517.5052N  1559.9847E     0.53     8.79
        105    24.22    4.348     8.71  2051.84     1.20     8.24     6.66   102.33    12.56     0.09 19.04.2021 05:49:55  5517.5052N  1559.9847E     0.56     8.80
        106    24.48    4.340     8.71  2051.84     1.20     8.24     6.66   102.34    12.57     0.08 19.04.2021 05:49:56  5517.5053N  1559.9844E     0.58     8.80
        107    24.73    4.335     8.71  2050.67     1.20     8.24     6.66   102.28    12.56     0.08 19.04.2021 05:49:56  5517.5053N  1559.9844E     0.61     8.80
        108    24.96    4.334     8.71  2048.32     1.20     8.24     6.66   102.16    12.55     0.08 19.04.2021 05:49:57  5517.5052N  1559.9841E     0.62     8.79
        109    25.16    4.333     8.71  2046.64     1.20     8.24     6.67   102.07    12.54     0.08 19.04.2021 05:49:57  5517.5052N  1559.9841E     0.59     8.78
        110    25.38    4.331     8.71  2045.80     1.20     8.24     6.67   102.03    12.53     0.07 19.04.2021 05:49:58  5517.5052N  1559.9841E     0.48     8.78
        111    25.61    4.327     8.71  2044.96     1.20     8.24     6.67   101.99    12.53     0.07 19.04.2021 05:49:58  5517.5050N  1559.9838E     0.46     8.77
        112    25.86    4.322     8.71  2045.13     1.20     8.24     6.67   102.00    12.53     0.07 19.04.2021 05:49:58  5517.5050N  1559.9838E     0.46     8.78
        113    26.12    4.322     8.71  2045.29     1.20     8.25     6.67   102.00    12.53     0.07 19.04.2021 05:49:59  5517.5052N  1559.9836E     0.47     8.78
        114    26.39    4.320     8.71  2046.30     1.20     8.25     6.67   102.05    12.54     0.06 19.04.2021 05:49:59  5517.5052N  1559.9836E     0.46     8.78
        115    26.63    4.313     8.71  2045.63     1.20     8.25     6.68   102.02    12.54     0.06 19.04.2021 05:50:00  5517.5054N  1559.9834E     0.46     8.78
        116    26.88    4.304     8.71  2043.78     1.20     8.25     6.68   101.94    12.53     0.06 19.04.2021 05:50:00  5517.5054N  1559.9834E     0.53     8.77
        117    27.12    4.299     8.71  2042.61     1.20     8.25     6.68   101.88    12.52     0.06 19.04.2021 05:50:01  5517.5055N  1559.9833E     0.49     8.77
        118    27.35    4.296     8.71  2041.26     1.20     8.25     6.69   101.81    12.52     0.06 19.04.2021 05:50:01  5517.5055N  1559.9833E     0.53     8.76
        119    27.59    4.297     8.71  2041.43     1.20     8.25     6.69   101.82    12.52     0.05 19.04.2021 05:50:02  5517.5056N  1559.9825E     0.59     8.76
        120    27.81    4.297     8.71  2041.93     1.20     8.26     6.69   101.84    12.52     0.05 19.04.2021 05:50:02  5517.5056N  1559.9825E     0.62     8.77
        121    28.05    4.298     8.71  2041.60     1.20     8.26     6.69   101.82    12.52     0.05 19.04.2021 05:50:03  5517.5056N  1559.9822E     0.62     8.76
        122    28.27    4.300     8.71  2041.60     1.20     8.26     6.69   101.81    12.51     0.05 19.04.2021 05:50:03  5517.5056N  1559.9822E     0.56     8.76
        123    28.51    4.301     8.71  2041.77     1.20     8.26     6.69   101.82    12.51     0.05 19.04.2021 05:50:04  5517.5057N  1559.9822E     0.47     8.76
        124    28.74    4.300     8.71  2042.27     1.20     8.26     6.69   101.84    12.52     0.05 19.04.2021 05:50:04  5517.5057N  1559.9822E     0.46     8.77
        125    29.00    4.299     8.71  2042.77     1.20     8.26     6.70   101.86    12.52     0.04 19.04.2021 05:50:05  5517.5057N  1559.9822E     0.47     8.77
